,index,carat,cut,color,clarity,depth,table,price,Cluster
424,424,0.27,2,6,4,0.6319612590799031,55.0,6.153,0
425,425,0.31,3,1,2,0.6231386025200458,58.0,6.286,1
426,426,0.5,1,4,3,0.6277665995975854,61.0,7.277,1
427,427,1.26,3,3,1,0.5912305516265912,59.0,8.683,1
428,428,1.41,1,2,3,0.6384180790960451,60.0,9.133,1
429,429,0.58,4,4,4,0.6120930232558139,57.0,7.59,0
430,430,0.53,3,6,2,0.6142034548944337,58.0,7.356,1
431,431,0.72,2,1,1,0.6338893766461808,56.0,7.553,0
432,432,0.32,4,0,3,0.6224256292906178,57.0,5.974,0
433,433,0.3,2,2,3,0.6258823529411766,58.0,6.159,1
434,434,1.31,4,3,4,0.6186440677966102,56.0,9.22,0
435,435,0.53,4,2,2,0.626204238921002,56.0,6.982,0
436,436,0.34,3,3,2,0.5973451327433629,59.0,6.477,1
437,437,1.0,2,5,2,0.6012364760432766,60.0,8.677,1
438,438,0.53,4,5,1,0.6081982840800763,57.0,7.114,0
439,439,0.5,4,2,3,0.6061776061776062,56.0,7.277,0
440,440,1.43,3,6,3,0.6263888888888889,59.0,9.538,1
441,441,0.52,3,4,0,0.6297376093294461,56.0,6.768,0
442,442,0.3,2,1,2,0.6254375729288215,57.0,5.945,0
443,443,0.41,1,2,3,0.6410256410256411,57.0,6.592,0
444,444,0.7,1,6,3,0.5802575107296137,62.0,7.919,1
445,445,0.93,3,4,1,0.5945098039215686,60.0,8.194,1
446,446,0.52,4,0,2,0.622568093385214,56.0,7.241,0
447,447,0.9,1,4,2,0.6356968215158925,55.0,8.458,0
448,448,1.0,0,3,0,0.6499189627228524,56.0,7.782,0
449,449,1.09,4,0,3,0.6203773584905661,54.0,8.38,0
450,450,0.5,2,6,3,0.5906040268456376,59.0,7.44,1
451,451,0.36,3,6,3,0.6177437020810516,58.0,6.748,0
452,452,0.56,3,6,1,0.6043030869971936,58.0,7.236,1
453,453,0.43,3,6,3,0.5967413441955194,59.0,6.87,1
454,454,0.4,4,0,2,0.6174920969441519,56.0,6.417,0
455,455,1.3,1,0,2,0.64,58.0,8.564,1
456,456,0.41,2,6,4,0.6171548117154813,58.0,6.926,0
457,457,0.33,1,1,2,0.6356413166855847,57.0,6.098,0
458,458,0.7,4,3,3,0.6159230096237971,56.0,8.146,0
459,459,0.3,3,4,3,0.6162790697674418,58.0,6.405,0
460,460,0.3,3,6,3,0.6276346604215458,59.0,6.815,1
461,461,1.73,4,1,3,0.6099290780141845,56.0,9.508,0
462,462,0.28,4,3,4,0.6210153482880756,55.0,6.194,0
463,463,1.02,3,3,2,0.609907120743034,59.0,8.441,1
464,464,0.93,4,5,2,0.6204146730462521,56.0,8.338,0
465,465,0.5,2,4,3,0.6304347826086957,57.0,7.148,0
466,466,1.19,4,0,1,0.6168498168498169,56.0,8.414,0
467,467,0.24,4,3,7,0.6127023661270236,57.0,6.326,0
468,468,0.75,3,5,1,0.6188034188034188,57.0,7.948,0
469,469,1.09,4,6,1,0.6168929110105581,59.0,8.596,1
470,470,0.37,4,2,2,0.5970149253731344,56.0,6.279,0
471,471,0.7,4,3,2,0.6237885462555065,56.0,7.815,0
472,472,1.51,4,3,4,0.6159075458871516,56.0,9.594,0
473,473,0.52,4,3,5,0.6270691333982474,55.0,7.553,0
474,474,0.43,4,3,5,0.6092307692307692,57.0,6.962,0
475,475,0.3,4,5,5,0.6091954022988506,57.0,6.73,0
476,476,0.9,1,4,3,0.6359901396877568,59.0,8.351,1
477,477,1.99,0,2,3,0.6045370938074801,63.0,9.782,1
478,478,0.33,3,3,3,0.5933333333333333,61.0,6.611,1
479,479,0.41,1,4,5,0.5923632610939112,63.0,7.048,1
480,480,0.5,4,5,3,0.6225296442687747,57.0,7.352,0
481,481,0.7,4,3,4,0.6141732283464567,57.0,8.018,0
482,482,1.5,3,4,4,0.6218256691832533,60.0,9.662,1
483,483,0.27,4,1,5,0.6109785202863963,56.0,6.375,0
484,484,0.3,4,2,5,0.6271777003484321,53.0,6.38,0
485,485,0.36,3,6,3,0.5907626208378088,58.0,6.748,0
486,486,0.71,2,5,2,0.6001719690455719,56.0,8.046,0
487,487,0.9,2,5,1,0.6264274061990212,58.0,8.269,1
488,488,1.21,4,2,4,0.6238130021913805,53.0,8.963,0
489,489,0.37,3,4,2,0.6157158234660925,59.0,6.673,1
490,490,0.34,4,5,5,0.623059866962306,55.0,6.717,0
491,491,1.35,4,6,3,0.6132208157524615,57.0,9.269,0
492,492,0.5,2,3,2,0.6064139941690962,56.0,7.092,0
493,493,0.31,3,4,3,0.5970488081725313,60.0,6.687,1
494,494,0.7,4,5,2,0.6105810928013876,56.0,8.111,0
495,495,0.39,4,4,2,0.6251342642320087,55.0,6.576,0
496,496,0.34,3,6,3,0.5931642778390297,58.0,6.94,0
497,497,0.4,2,4,4,0.6248671625929861,57.0,6.89,0
498,498,0.38,2,3,2,0.6240520043336945,59.0,6.501,1
499,499,1.05,2,4,3,0.6279969064191802,57.0,8.826,0
500,500,1.46,4,2,2,0.6243093922651933,55.0,9.089,0
501,501,0.91,4,0,4,0.6068855084067254,57.0,8.092,0
502,502,0.23,3,6,5,0.6037735849056604,59.0,6.522,1
503,503,0.79,4,1,4,0.6173254835996635,59.0,7.968,1
504,504,0.32,4,5,6,0.6218678815489749,55.0,6.718,0
505,505,1.2,1,6,0,0.6362957430918595,60.0,8.377,1
506,506,0.9,2,6,2,0.6162510056315367,54.0,8.264,0
507,507,1.71,2,0,4,0.6187050359712231,59.0,9.252,1
508,508,1.01,0,5,2,0.646677471636953,59.0,8.338,1
509,509,0.72,4,3,4,0.6256499133448874,53.0,7.918,0
510,510,1.55,2,1,4,0.5898617511520738,58.0,9.279,1
511,511,0.34,4,2,4,0.6226203807390818,55.0,6.64,0
512,512,1.01,3,2,2,0.587966488956588,62.0,8.341,1
513,513,1.14,3,2,2,0.624813153961136,58.0,8.507,1
514,514,0.5,2,6,3,0.6277227722772276,58.0,7.469,1
515,515,0.54,2,4,4,0.6101048617731173,58.0,7.503,1
516,516,0.32,2,2,6,0.6106696935300795,57.0,6.51,0
517,517,1.2,1,2,3,0.6256486286137879,56.0,8.775,0
518,518,0.72,4,4,4,0.6196692776327241,56.0,7.965,0
519,519,0.96,0,2,0,0.674937965260546,62.0,7.5,1
520,520,1.15,3,3,2,0.6200743494423792,58.0,8.471,1
521,521,0.9,2,6,4,0.5910543130990416,60.0,8.665,1
522,522,0.59,4,5,5,0.6202414113277623,55.0,7.88,0
523,523,0.31,4,5,5,0.6168009205983889,56.0,6.704,0
524,524,0.77,4,0,2,0.6152542372881356,55.0,7.672,0
525,525,1.51,2,4,3,0.6187542778918549,63.0,9.543,1
526,526,0.9,3,3,2,0.6015999999999999,59.0,8.263,1
527,527,1.18,4,3,6,0.6108663729809104,57.0,9.115,0
528,528,1.08,2,1,2,0.6054216867469878,60.0,8.361,1
529,529,1.01,3,4,3,0.6141975308641975,57.0,8.843,0
530,530,0.3,4,4,3,0.6234067207415991,57.0,6.654,0
531,531,0.72,2,5,2,0.6206293706293705,57.0,7.855,0
532,532,0.33,4,4,6,0.6209223847019122,56.0,6.968,0
533,533,0.3,4,2,3,0.624277456647399,54.0,6.196,0
534,534,1.01,0,6,1,0.6457831325301204,58.0,9.211,1
535,535,1.21,4,6,5,0.6132556445739257,57.0,9.423,0
536,536,0.7,2,3,2,0.6331838565022422,61.0,7.689,1
537,537,1.01,2,5,3,0.6230529595015576,58.0,8.75,1
538,538,1.02,3,1,3,0.6196746707978311,58.0,8.403,1
539,539,0.31,4,6,5,0.6118721461187215,59.0,6.691,1
540,540,0.71,4,2,5,0.6152512998266898,54.0,7.861,0
541,541,0.59,4,6,1,0.6023875114784205,57.0,7.36,0
542,542,0.7,4,3,3,0.5996563573883161,57.0,7.876,0
543,543,1.51,3,0,5,0.6286107290233839,58.0,9.097,1
544,544,0.54,3,6,3,0.6086956521739132,58.0,7.545,1
545,545,1.02,2,3,2,0.6084291187739463,60.0,8.469,1
546,546,1.69,4,1,3,0.6047711154094133,56.0,9.521,0
547,547,0.83,2,1,3,0.6155115511551155,58.0,7.96,1
548,548,0.32,4,5,7,0.6257110352673493,55.0,7.065,0
549,549,1.39,4,3,5,0.6115702479338844,54.0,9.43,0
550,550,1.01,3,5,0,0.598473282442748,58.0,8.13,1
551,551,0.31,3,6,3,0.6173410404624279,59.0,6.848,1
552,552,0.73,4,4,1,0.6273830155979203,57.0,7.73,0
553,553,0.53,4,5,3,0.6272991287512101,54.0,7.503,0
554,554,0.57,4,1,4,0.6161048689138577,56.0,7.212,0
555,555,1.51,3,3,4,0.6235375086028906,59.0,9.521,1
556,556,0.54,3,4,3,0.6238003838771592,55.0,7.503,0
557,557,1.47,2,2,1,0.6259541984732824,58.0,8.914,1
558,558,0.52,4,3,5,0.6174757281553398,56.0,7.607,0
559,559,0.23,4,3,6,0.6144121365360303,57.0,6.284,0
560,560,1.2,4,4,3,0.6192223037417461,53.0,9.068,0
561,561,1.0,2,5,4,0.6124031007751939,57.0,8.854,0
562,562,0.71,3,6,1,0.616871704745167,59.0,7.926,1
563,563,0.4,4,3,6,0.6139240506329114,55.0,7.024,0
564,564,0.71,0,0,1,0.6605839416058393,58.0,7.217,1
565,565,1.01,2,2,6,0.6062931696085955,56.0,8.815,0
566,566,0.3,4,3,5,0.6148491879350347,55.0,6.778,0
567,567,0.46,4,6,3,0.6243705941591138,56.0,7.123,0
568,568,1.02,3,4,1,0.6,60.0,8.363,1
569,569,1.23,3,1,4,0.6157205240174674,58.0,8.636,1
570,570,1.0,3,4,6,0.609984399375975,60.0,9.2,1
571,571,1.12,4,6,4,0.6105733432613552,57.0,9.179,0
572,572,1.27,4,3,6,0.6173725771715721,56.0,9.288,0
573,573,2.05,1,3,1,0.6367041198501873,61.0,9.699,1
574,574,0.4,4,4,5,0.617336152219873,56.0,6.992,0
575,575,1.11,1,6,1,0.5802650957290133,62.0,8.52,1
576,576,1.23,4,2,3,0.5897435897435898,57.0,8.765,0
577,577,0.63,1,0,2,0.599464763603925,64.0,7.034,1
578,578,1.01,3,3,2,0.6280344557556774,59.0,8.435,1
579,579,1.09,4,2,1,0.6200607902735562,57.0,8.358,0
580,580,0.31,4,6,2,0.6222732491389207,55.0,6.596,0
581,581,0.9,2,0,3,0.635024549918167,56.0,8.054,0
582,582,1.01,3,4,2,0.6062931696085955,58.0,8.623,1
583,583,1.23,2,5,2,0.592170818505338,62.0,8.874,1
584,584,0.31,2,6,1,0.6183908045977012,60.0,6.136,1
585,585,0.32,4,3,1,0.6160815402038505,56.0,6.129,0
586,586,2.26,3,1,1,0.6201550387596899,58.0,9.695,1
587,587,1.12,3,1,2,0.613313388182498,58.0,8.313,1
588,588,1.01,2,2,6,0.6111975116640747,58.0,8.821,1
589,589,0.3,1,3,5,0.6260257913247361,58.0,6.519,1
590,590,1.56,4,2,1,0.6227951153324288,55.0,8.812,0
591,591,0.62,4,3,5,0.6262626262626263,57.0,7.827,0
592,592,0.31,3,3,3,0.6121979286536248,58.0,6.299,1
593,593,1.51,1,1,2,0.6245710363761152,57.0,9.017,1
594,594,0.72,3,5,2,0.609375,60.0,7.96,1
595,595,0.7,4,5,4,0.6221441124780317,54.0,8.115,0
596,596,1.0,0,2,4,0.5742879137798307,68.0,8.382,1
597,597,0.4,2,3,1,0.6193001060445387,61.0,6.39,1
598,598,1.24,3,6,1,0.613933236574746,59.0,8.849,1
599,599,0.52,2,1,2,0.6247544204322201,59.0,6.886,1
600,600,0.41,2,1,6,0.6305732484076434,58.0,6.742,0
601,601,1.14,4,2,3,0.6174496644295302,57.0,8.689,0
602,602,0.52,2,5,4,0.6182170542635659,60.0,7.611,1
603,603,0.37,1,2,2,0.6395604395604395,55.0,6.269,0
604,604,1.01,4,3,1,0.6205287713841369,59.0,8.345,1
605,605,0.8,3,0,4,0.6159052453468697,60.0,7.697,1
606,606,0.3,3,3,6,0.6238317757009346,59.0,6.808,1
607,607,1.03,3,6,1,0.6168080185042406,58.0,8.469,1
608,608,1.06,4,3,2,0.6046863189720333,57.0,8.593,0
609,609,1.03,3,3,1,0.5987748851454825,60.0,8.392,1
610,610,1.01,4,2,3,0.6160990712074303,56.0,8.689,0
611,611,0.25,2,5,5,0.6170731707317073,57.0,6.306,0
612,612,1.18,4,3,4,0.6114369501466276,56.0,9.038,0
613,613,0.52,3,6,3,0.62426614481409,58.0,7.519,1
614,614,0.3,4,3,6,0.6228373702422145,54.0,6.639,0
615,615,0.28,2,4,5,0.5971896955503513,59.0,6.465,1
616,616,0.55,4,5,6,0.6290630975143403,57.0,7.867,0
617,617,0.38,3,6,6,0.6135629709364909,59.0,7.244,1
618,618,1.6,4,2,2,0.6268456375838927,56.0,9.164,0
619,619,0.7,3,4,2,0.619298245614035,59.0,7.793,1
620,620,0.34,4,6,0,0.6249999999999999,57.0,6.273,0
621,621,1.54,4,3,1,0.6168350168350167,56.0,9.162,0
622,622,1.11,4,5,2,0.6144578313253012,58.0,8.747,1
623,623,0.52,4,3,2,0.6121270452358036,55.0,7.253,0
624,624,0.31,4,5,3,0.5961754780652417,57.0,6.544,0
625,625,0.72,4,6,2,0.6147186147186147,56.5,8.027,0
626,626,0.32,3,3,3,0.599109131403118,57.0,6.579,0
627,627,0.8,3,0,1,0.6023294509151415,59.0,7.612,1
628,628,1.03,3,2,3,0.6297739672642245,59.0,8.587,1
629,629,0.41,2,5,1,0.6284501061571124,58.0,6.458,1
630,630,0.42,3,3,4,0.6078838174273858,59.0,6.825,1
631,631,0.52,2,0,6,0.6158301158301158,55.5,7.217,0
632,632,1.18,4,1,2,0.6151582045621781,56.0,8.59,0
633,633,0.32,4,3,4,0.6126126126126127,55.0,6.561,0
634,634,0.53,3,4,3,0.6140519730510106,60.0,7.397,1
635,635,0.52,4,6,5,0.613614573346117,56.0,7.742,0
636,636,0.31,4,2,5,0.6238532110091745,56.0,6.687,0
637,637,0.71,4,4,4,0.6137750653879687,56.0,8.219,0
638,638,0.55,3,4,1,0.6062322946175638,58.0,7.069,1
639,639,0.33,4,0,4,0.6214689265536723,55.0,6.323,0
640,640,0.31,3,4,3,0.5941043083900227,58.0,6.619,1
641,641,0.93,2,1,4,0.6257073565076798,59.0,8.302,1
642,642,0.33,3,2,4,0.6242905788876277,60.0,6.541,1
643,643,0.34,4,1,2,0.6231721034870641,55.0,6.378,0
644,644,0.31,3,3,5,0.6175115207373273,58.0,6.81,0
645,645,0.5,3,5,4,0.6223984142715561,58.0,7.424,0
646,646,0.91,2,4,1,0.6235864297253635,58.0,8.205,1
647,647,0.41,4,5,5,0.6153846153846153,55.0,7.079,0
648,648,1.52,2,3,3,0.6291980808773132,60.0,9.396,1
649,649,0.58,4,3,2,0.6135310472659871,55.0,7.193,0
650,650,0.27,3,5,6,0.6062052505966588,58.0,6.683,0
651,651,0.61,2,4,1,0.6278855032317636,56.6,7.27,0
652,652,0.51,4,4,6,0.609450337512054,57.0,7.7,0
653,653,0.38,4,0,3,0.6209850107066381,54.0,6.277,0
654,654,0.56,2,2,2,0.6127497621313035,60.0,7.088,1
655,655,0.51,4,6,5,0.6129970902036859,57.0,7.908,0
656,656,0.43,4,6,2,0.6251298026998962,55.0,6.901,0
657,657,0.9,2,3,1,0.6314076484947112,55.0,8.147,0
658,658,0.75,3,5,3,0.621043627031651,57.0,8.014,0
659,659,0.8,2,3,2,0.6289095519864751,56.0,8.029,0
660,660,1.0,3,6,1,0.615748031496063,60.0,8.468,1
661,661,2.12,2,4,1,0.6063893911995178,58.0,9.781,1
662,662,0.52,4,2,6,0.6168582375478927,53.0,7.546,0
663,663,0.3,4,4,7,0.6071019473081328,56.0,7.031,0
664,664,0.72,2,2,4,0.6208695652173912,54.0,7.965,0
665,665,0.53,4,5,2,0.614354066985646,56.0,7.255,0
666,666,1.71,3,1,3,0.6278145695364239,59.0,9.389,1
667,667,0.45,4,4,2,0.6080808080808081,56.0,6.835,0
668,668,1.11,2,5,1,0.5998504113687358,61.0,8.336,1
669,669,0.81,2,2,2,0.5910204081632653,57.0,7.849,0
670,670,1.33,2,4,2,0.6334776334776334,56.0,9.007,0
671,671,0.31,4,3,3,0.6139747995418099,57.0,6.353,0
672,672,0.62,4,6,2,0.6163636363636363,55.0,7.567,0
673,673,1.01,3,4,2,0.6307448494453248,58.0,8.441,1
674,674,0.32,4,3,4,0.6159014557670773,55.0,6.5,0
675,675,1.01,4,4,2,0.617169373549884,56.0,8.688,0
676,676,0.53,1,5,2,0.640701071080818,54.0,7.194,0
677,677,0.57,4,6,3,0.6182846371347785,57.0,7.578,0
678,678,1.58,4,1,2,0.6224010731052985,55.0,9.155,0
679,679,1.13,1,6,1,0.6010518407212623,64.0,8.391,1
680,680,2.21,3,2,1,0.6127098321342926,60.0,9.568,1
681,681,2.02,3,1,4,0.6118665018541409,59.0,9.75,1
682,682,2.0,4,1,1,0.5978128797083839,55.0,9.329,0
683,683,1.54,3,6,3,0.5936675461741425,59.0,9.375,1
684,684,0.72,4,5,3,0.6200873362445415,57.0,7.953,0
685,685,1.5,2,5,1,0.6326671261199172,57.0,8.953,1
686,686,1.1,2,6,1,0.5858736059479555,63.0,8.38,1
687,687,0.31,4,5,6,0.612756264236902,56.0,6.763,0
688,688,0.31,3,3,6,0.6136101499423299,58.0,6.704,0
689,689,1.2,4,0,4,0.6175386882829772,55.0,8.525,0
690,690,1.02,3,1,2,0.6272373540856031,58.0,8.349,1
691,691,1.21,2,1,1,0.6317365269461078,57.0,8.52,1
692,692,1.03,3,4,2,0.6088957055214724,61.0,8.534,1
693,693,1.03,4,3,1,0.6205287713841369,57.0,8.405,0
694,694,0.32,4,5,4,0.6169491525423728,56.0,6.613,0
695,695,0.4,4,1,5,0.6161934805467929,56.0,6.646,0
696,696,0.3,2,2,2,0.6006825938566553,55.0,6.068,0
697,697,0.3,0,6,1,0.6463700234192038,54.0,6.284,0
698,698,0.71,3,6,3,0.5917667238421955,59.0,8.076,1
699,699,0.41,1,2,2,0.6328042328042329,56.0,6.526,0
700,700,0.53,3,5,3,0.6159769008662175,57.0,7.503,0
701,701,1.51,1,6,2,0.6355400696864111,61.0,9.325,1
702,702,0.35,4,4,5,0.6211453744493393,56.0,6.613,0
703,703,0.56,3,6,3,0.6109022556390977,58.0,7.582,1
704,704,0.32,4,4,3,0.6264236902050113,57.0,6.561,0
705,705,0.44,2,3,5,0.6089613034623218,57.0,6.986,0
706,706,0.7,4,3,3,0.6209964412811388,55.0,7.771,0
707,707,0.75,4,5,2,0.6170940170940171,56.0,7.994,0
708,708,0.52,2,6,2,0.631578947368421,57.0,7.277,0
709,709,0.24,2,6,6,0.6192259675405742,54.0,6.198,0
710,710,0.5,3,6,2,0.6303270564915758,60.0,7.37,1
711,711,0.31,3,4,3,0.5931818181818181,60.0,6.687,1
712,712,1.5,3,6,0,0.6170798898071627,62.0,8.748,1
713,713,0.71,1,5,1,0.6217891939769707,56.0,7.779,0
714,714,0.56,3,5,3,0.6206244087038788,57.0,7.557,0
715,715,2.14,3,5,1,0.6151057401812688,58.0,9.814,1
716,716,0.71,4,4,4,0.6095238095238095,56.0,8.219,0
717,717,0.4,2,3,2,0.6004184100418412,63.0,6.802,1
718,718,1.11,4,6,5,0.6228269085411943,56.0,9.425,0
719,719,0.51,2,4,4,0.6000000000000001,59.0,7.427,1
720,720,0.35,4,4,5,0.6157253599114063,58.0,6.678,0
721,721,0.52,3,6,3,0.611969111969112,58.0,7.508,1
722,722,1.53,2,2,4,0.5953177257525084,63.0,9.218,1
723,723,0.76,3,5,1,0.5996621621621622,59.0,7.783,1
724,724,2.01,0,5,1,0.6551503518873961,56.0,9.32,0
725,725,0.47,2,4,1,0.6331967213114753,59.0,6.964,1
726,726,0.52,4,5,3,0.6112702960840498,55.0,7.504,0
727,727,0.32,3,2,5,0.6162528216704289,55.0,6.719,0
728,728,0.72,3,0,1,0.6031195840554593,58.0,7.419,1
729,729,0.32,4,3,5,0.6160815402038505,55.0,6.562,0
730,730,0.6,2,4,3,0.6075022872827082,56.0,7.728,0
731,731,1.25,3,3,3,0.6118326118326118,57.0,8.981,0
732,732,0.5,1,5,1,0.5829338446788112,58.0,7.004,1
733,733,1.07,2,4,7,0.5937031484257871,59.0,9.307,1
734,734,0.3,4,5,3,0.6264501160092807,56.0,6.489,0
735,735,0.7,0,3,3,0.5731497418244406,63.0,7.729,1
736,736,0.76,4,5,2,0.6064189189189189,57.0,7.993,0
737,737,0.42,4,4,4,0.6139438085327784,57.0,7.006,0
738,738,0.57,3,5,1,0.6072423398328691,57.0,7.185,0
739,739,0.71,3,4,1,0.6160558464223385,59.0,7.817,1
740,740,0.41,4,3,4,0.6173096976016684,57.0,6.801,0
741,741,1.01,2,3,2,0.5992337164750958,56.0,8.474,0
742,742,0.25,1,2,6,0.605911330049261,64.0,5.994,1
743,743,0.53,1,1,4,0.6427184466019417,55.0,7.182,0
744,744,0.46,1,4,4,0.5922233300099701,63.0,7.113,1
745,745,1.11,3,1,3,0.6303854875283447,53.0,8.465,0
746,746,0.7,1,5,1,0.6070175438596491,61.0,7.785,1
747,747,0.7,4,4,6,0.6102877070619007,57.0,8.189,0
748,748,1.32,4,1,6,0.6101694915254238,56.0,9.048,0
749,749,1.05,3,5,2,0.6249033255993813,59.0,8.691,1
750,750,0.3,3,1,2,0.6141367323290846,58.0,6.227,1
751,751,0.31,2,2,7,0.6134549600912201,55.0,6.657,0
752,752,1.0,4,5,3,0.6203125,55.0,8.707,0
753,753,0.37,3,4,3,0.6265060240963856,58.0,6.864,1
754,754,0.73,4,5,3,0.6157849089332176,57.0,8.152,0
755,755,0.35,3,6,2,0.6175824175824176,59.0,6.718,1
756,756,0.32,4,4,6,0.6138165345413363,56.0,6.816,0
757,757,0.26,2,4,6,0.6079613992762365,58.0,6.521,0
758,758,1.12,3,6,1,0.6053412462908012,59.0,8.563,1
759,759,1.54,2,0,2,0.6123822341857336,59.0,8.916,1
760,760,0.51,4,4,5,0.6171875,56.0,7.695,0
761,761,0.71,3,4,3,0.6262093227792436,58.0,7.956,1
762,762,0.45,2,3,1,0.5969849246231157,61.0,6.639,1
763,763,0.7,2,3,5,0.6017543859649123,61.0,8.024,1
764,764,1.23,4,3,2,0.6137184115523465,56.0,8.781,0
765,765,1.75,4,2,0,0.6155827430779137,55.0,8.91,0
766,766,1.5,1,2,1,0.6383275261324042,57.0,8.597,1
767,767,1.57,2,1,4,0.6266846361185985,58.0,9.276,1
768,768,0.58,4,3,4,0.6259398496240601,54.0,7.541,0
769,769,0.36,3,4,2,0.6163934426229508,60.0,6.646,1
770,770,0.51,4,6,3,0.6185365853658537,56.0,7.488,0
771,771,1.0,2,4,1,0.6167192429022083,58.0,8.24,1
772,772,0.5,3,2,2,0.5867446393762182,59.0,6.995,1
773,773,0.93,2,6,0,0.6342254663422546,60.0,7.87,1
774,774,0.32,4,2,5,0.6181818181818182,55.0,6.469,0
775,775,0.35,4,5,4,0.6162280701754386,55.1,6.648,0
776,776,0.35,2,4,6,0.6219780219780219,56.0,6.812,0
777,777,0.31,3,5,3,0.6100917431192662,59.0,6.771,1
778,778,1.01,2,4,1,0.6071428571428572,57.0,8.295,1
779,779,1.41,2,4,1,0.6137787056367432,59.0,8.884,1
780,780,2.74,0,0,0,0.6486796785304247,61.0,9.083,1
781,781,0.96,4,3,1,0.6211278792692614,57.0,8.261,0
782,782,1.13,4,3,4,0.6145833333333333,56.0,8.994,0
783,783,2.01,3,2,3,0.6012345679012345,61.0,9.745,1
784,784,1.51,0,3,2,0.6500711237553343,59.0,9.069,1
785,785,1.21,4,1,2,0.6239882266372333,55.0,8.56,0
786,786,1.04,3,5,1,0.6244204018547141,57.0,8.495,0
787,787,0.3,4,1,4,0.6141367323290846,56.0,6.196,0
788,788,1.01,1,4,2,0.6159813809154383,63.0,8.48,1
789,789,0.31,3,4,3,0.624277456647399,58.0,6.687,1
790,790,0.7,2,1,5,0.6338406445837064,59.0,7.789,1
791,791,0.53,2,4,5,0.5973534971644614,56.0,7.539,0
792,792,1.02,4,6,7,0.6295133437990581,57.0,9.653,0
793,793,0.32,4,3,7,0.6190476190476191,55.0,6.822,0
794,794,0.9,1,6,2,0.6382978723404256,58.0,8.341,1
795,795,1.17,4,2,2,0.611764705882353,57.0,8.759,0
796,796,2.16,2,1,2,0.5848502642395772,60.0,9.785,1
797,797,2.02,3,1,1,0.6172993154947106,58.0,9.572,1
798,798,0.28,4,6,3,0.6120996441281139,57.0,6.188,0
799,799,2.42,3,0,3,0.6131471785922048,59.0,9.751,1
800,800,0.42,2,3,2,0.6173096976016684,55.0,6.82,0
801,801,0.35,4,6,6,0.607843137254902,55.0,7.193,0
802,802,1.01,0,6,3,0.6521739130434782,57.0,8.713,1
803,803,0.32,4,3,4,0.6190476190476191,55.0,6.4,0
804,804,0.35,3,5,3,0.616061606160616,58.0,6.892,0
805,805,0.41,3,5,4,0.6185997910135841,59.0,6.984,1
806,806,1.02,1,4,2,0.6326530612244899,58.0,8.507,1
807,807,1.11,4,1,2,0.6138763197586726,60.0,8.487,1
808,808,1.06,2,4,2,0.634184068058778,58.0,8.616,1
809,809,0.9,2,5,2,0.6284779050736498,58.0,8.468,1
810,810,0.33,4,3,6,0.6230248306997742,56.0,6.709,0
811,811,1.0,1,6,2,0.6421725239616612,56.0,8.638,0
812,812,0.32,4,2,4,0.6024636058230683,56.0,6.33,0
813,813,0.3,4,1,6,0.6241299303944314,56.0,6.314,0
814,814,0.31,4,1,4,0.6134549600912201,55.6,6.24,0
815,815,0.33,3,6,1,0.6272727272727272,58.0,6.447,1
816,816,2.08,3,2,1,0.600361663652803,60.0,9.38,1
817,817,0.38,4,1,2,0.6232356134636264,56.0,6.365,0
818,818,1.02,1,0,1,0.6338028169014084,56.0,8.17,0
819,819,0.33,4,1,7,0.6214689265536723,55.0,6.792,0
820,820,0.7,2,5,2,0.5914529914529915,63.0,7.689,1
821,821,1.0,4,0,4,0.6229508196721313,56.0,8.329,0
822,822,0.97,3,3,2,0.6264090177133655,58.0,8.389,1
823,823,0.38,4,4,7,0.621505376344086,55.0,7.242,0
824,824,0.7,4,1,4,0.6180860403863038,55.0,7.812,0
825,825,1.18,3,0,1,0.6127847171197649,60.0,8.342,1
826,826,0.32,3,3,5,0.6115515288788222,59.0,6.842,1
827,827,1.01,1,2,3,0.6353503184713376,61.0,8.509,1
828,828,0.32,3,5,3,0.6053811659192825,58.0,6.802,0
829,829,0.47,4,5,5,0.6152304609218436,56.0,7.656,0
830,830,1.0,4,1,3,0.6264682850430697,55.0,8.414,0
831,831,1.51,2,4,2,0.6314344543582704,57.0,9.15,0
832,832,0.33,4,5,2,0.5964523281596452,57.0,6.217,0
833,833,0.5,1,5,2,0.6400797607178463,57.0,6.994,0
834,834,0.38,4,2,7,0.5894736842105263,58.0,6.97,0
835,835,0.3,4,4,4,0.6229508196721313,56.0,6.402,0
836,836,1.66,1,0,3,0.6444296197464977,54.0,9.047,0
837,837,0.4,4,1,2,0.6230200633579727,55.0,6.436,0
838,838,1.69,3,4,3,0.5865814696485623,59.0,9.716,1
839,839,1.53,3,0,6,0.616010854816825,59.0,9.147,1
840,840,0.31,2,5,5,0.6137931034482759,60.0,6.704,1
841,841,0.46,4,4,1,0.6203423967774421,54.7,6.746,0
842,842,0.39,4,3,7,0.5993690851735016,57.0,7.393,0
843,843,0.32,2,2,3,0.6298850574712644,57.0,6.225,0
844,844,0.42,4,6,3,0.6270833333333333,55.0,6.844,0
845,845,0.55,2,4,2,0.6309751434034416,56.0,7.221,0
846,846,0.32,4,6,3,0.6238532110091745,57.0,6.631,0
847,847,0.43,1,5,1,0.6355140186915889,55.0,6.506,0
848,848,0.34,4,3,6,0.6212290502793296,55.0,6.797,0
