carat,cut,color,clarity,depth,table,price_norm_2
1.0,2,5,2,0.6012364760432766,60.0,0.14220681333536012
0.53,4,5,1,0.6081982840800763,57.0,0.12285160756621871
0.5,4,2,3,0.6061776061776062,56.0,0.12804549318668804
1.43,3,6,3,0.6263888888888889,59.0,0.15802088517505317
0.52,3,4,0,0.6297376093294461,56.0,0.1193081261001597
0.3,2,1,2,0.6254375729288215,57.0,0.10343977318758003
0.41,1,2,3,0.6410256410256411,57.0,0.1144529257071341
0.7,1,6,3,0.5802575107296137,62.0,0.12575007890942236
0.93,3,4,1,0.5945098039215686,60.0,0.13458149222628893
0.52,4,0,2,0.622568093385214,56.0,0.1276005393214426
0.9,1,4,2,0.6356968215158925,55.0,0.1511370469778134
1.0,0,3,0,0.6499189627228524,56.0,0.13716158709507778
1.09,4,0,3,0.6203773584905661,54.0,0.1523455519191971
0.5,2,6,3,0.5906040268456376,59.0,0.12404433430465794
0.36,3,6,3,0.6177437020810516,58.0,0.11447972896153753
0.56,3,6,1,0.6043030869971936,58.0,0.12276386709233857
0.43,3,6,3,0.5967413441955194,59.0,0.11460553918374801
0.4,4,0,2,0.6174920969441519,56.0,0.11330127464209648
1.3,1,0,2,0.64,58.0,0.14564173515818035
0.41,2,6,4,0.6171548117154813,58.0,0.11741961051752847
0.33,1,1,2,0.6356413166855847,57.0,0.10611657608086984
0.7,4,3,3,0.6159230096237971,56.0,0.14289512294080353
0.3,3,4,3,0.6162790697674418,58.0,0.10905444642961643
0.3,3,6,3,0.6276346604215458,59.0,0.11370209925501151
1.73,4,1,3,0.6099290780141845,56.0,0.16625711667399673
0.28,4,3,4,0.6210153482880756,55.0,0.11098820689816644
1.02,3,3,2,0.609907120743034,59.0,0.14090503673344734
0.93,4,5,2,0.6204146730462521,56.0,0.14593018437343977
0.5,2,4,3,0.6304347826086957,57.0,0.12366888685778495
1.19,4,0,1,0.6168498168498169,56.0,0.14785162093794588
0.24,4,3,7,0.6127023661270236,57.0,0.10891836280775685
0.75,3,5,1,0.6188034188034188,57.0,0.13710862540217453
1.09,4,6,1,0.6168929110105581,59.0,0.14281662909829407
0.37,4,2,2,0.5970149253731344,56.0,0.11083004337388663
0.7,4,3,2,0.6237885462555065,56.0,0.13731683834972358
1.51,4,3,4,0.6159075458871516,56.0,0.16734995773077735
0.52,4,3,5,0.6270691333982474,55.0,0.13469566995907656
0.43,4,3,5,0.6092307692307692,57.0,0.12012747139952543
0.3,4,5,5,0.6091954022988506,57.0,0.11591073765551878
0.9,1,4,3,0.6359901396877568,59.0,0.13936096228859024
1.99,0,2,3,0.6045370938074801,63.0,0.15282064193964523
0.33,3,3,3,0.5933333333333333,61.0,0.10721033288487394
0.41,1,4,5,0.5923632610939112,63.0,0.11044787092509925
0.5,4,5,3,0.6225296442687747,57.0,0.1267391686515477
0.7,4,3,4,0.6141732283464567,57.0,0.1381693089866529
1.5,3,4,4,0.6218256691832533,60.0,0.1577374851875923
0.27,4,1,5,0.6109785202863963,56.0,0.11218769776401036
0.3,4,2,5,0.6271777003484321,53.0,0.11836914328981872
0.36,3,6,3,0.5907626208378088,58.0,0.1144802661379909
0.71,2,5,2,0.6001719690455719,56.0,0.1412013491931103
0.9,2,5,1,0.6264274061990212,58.0,0.14024675395874706
1.21,4,2,4,0.6238130021913805,53.0,0.16527322272265926
0.37,3,4,2,0.6157158234660925,59.0,0.11175507660471554
0.34,4,5,5,0.623059866962306,55.0,0.11973593489006416
1.35,4,6,3,0.6132208157524615,57.0,0.15867123334402938
0.5,2,3,2,0.6064139941690962,56.0,0.1250796985716562
0.31,3,4,3,0.5970488081725313,60.0,0.1100893358749279
0.7,4,5,2,0.6105810928013876,56.0,0.1420546961848155
0.39,4,4,2,0.6251342642320087,55.0,0.11782375825408457
0.34,3,6,3,0.5931642778390297,58.0,0.11768854033684072
0.4,2,4,4,0.6248671625929861,57.0,0.11915340518824
0.38,2,3,2,0.6240520043336945,59.0,0.10909649921189536
1.05,2,4,3,0.6279969064191802,57.0,0.1520136684848537
1.46,4,2,2,0.6243093922651933,55.0,0.16198891217844308
0.91,4,0,4,0.6068855084067254,57.0,0.1395972211559811
0.23,3,6,5,0.6037735849056604,59.0,0.10863831923603223
0.79,4,1,4,0.6173254835996635,59.0,0.1329705387407362
0.32,4,5,6,0.6218678815489749,55.0,0.11954501337739488
1.2,1,6,0,0.6362957430918595,60.0,0.13731061639461065
0.9,2,6,2,0.6162510056315367,54.0,0.14982865552483235
1.71,2,0,4,0.6187050359712231,59.0,0.1541092859392208
1.01,0,5,2,0.646677471636953,59.0,0.1390861948092767
0.72,4,3,4,0.6256499133448874,53.0,0.14638372995755083
1.55,2,1,4,0.5898617511520738,58.0,0.15710815711026074
0.34,4,2,4,0.6226203807390818,55.0,0.1189533240585404
1.01,3,2,2,0.587966488956588,62.0,0.1328023530709392
1.14,3,2,2,0.624813153961136,58.0,0.1444526585645633
0.5,2,6,3,0.6277227722772276,58.0,0.12659416257903164
0.54,2,4,4,0.6101048617731173,58.0,0.12739792055186192
0.32,2,2,6,0.6106696935300795,57.0,0.11254332471892296
1.2,1,2,3,0.6256486286137879,56.0,0.15410435125528527
0.72,4,4,4,0.6196692776327241,56.0,0.1394877024419721
0.96,0,2,0,0.674937965260546,62.0,0.11983228510650072
1.15,3,3,2,0.6200743494423792,58.0,0.14375126975941133
0.9,2,6,4,0.5910543130990416,60.0,0.14158163440680346
0.59,4,5,5,0.6202414113277623,55.0,0.1400466981017394
0.31,4,5,5,0.6168009205983889,56.0,0.11745480096057934
0.77,4,0,2,0.6152542372881356,55.0,0.13742450898562833
1.51,2,4,3,0.6187542778918549,63.0,0.1489176850771036
0.9,3,3,2,0.6015999999999999,59.0,0.13800090184795907
1.18,4,3,6,0.6108663729809104,57.0,0.15611549798680965
1.08,2,1,2,0.6054216867469878,60.0,0.13757805343131166
1.01,3,4,3,0.6141975308641975,57.0,0.1521884914822655
0.3,4,4,3,0.6234067207415991,57.0,0.11504816161302629
0.72,2,5,2,0.6206293706293705,57.0,0.13557805245030566
0.33,4,4,6,0.6209223847019122,56.0,0.12196767074379199
0.3,4,2,3,0.624277456647399,54.0,0.11324484335875298
1.01,0,6,1,0.6457831325301204,58.0,0.15565997064244672
1.21,4,6,5,0.6132556445739257,57.0,0.160865506164064
0.7,2,3,2,0.6331838565022422,61.0,0.12457050988677396
1.01,2,5,3,0.6230529595015576,58.0,0.14803989729093744
1.02,3,1,3,0.6196746707978311,58.0,0.14269058516868433
0.31,4,6,5,0.6118721461187215,59.0,0.11130636505409479
0.71,4,2,5,0.6152512998266898,54.0,0.14267302702138887
0.59,4,6,1,0.6023875114784205,57.0,0.1268167368398262
0.7,4,3,3,0.5996563573883161,57.0,0.13591402466526797
1.51,3,0,5,0.6286107290233839,58.0,0.15382214509737085
0.54,3,6,3,0.6086956521739132,58.0,0.1277672279553454
1.02,2,3,2,0.6084291187739463,60.0,0.1391694023740239
1.69,4,1,3,0.6047711154094133,56.0,0.16648122289347345
0.83,2,1,3,0.6155115511551155,58.0,0.1354279309713776
0.32,4,5,7,0.6257110352673493,55.0,0.12535727725001083
1.39,4,3,5,0.6115702479338844,54.0,0.17014175928017375
1.01,3,5,0,0.598473282442748,58.0,0.1378559505610837
0.31,3,6,3,0.6173410404624279,59.0,0.11424485305010602
0.73,4,4,1,0.6273830155979203,57.0,0.13346261712440063
0.53,4,5,3,0.6272991287512101,54.0,0.13620360721790442
0.57,4,1,4,0.6161048689138577,56.0,0.12684190244442245
1.51,3,3,4,0.6235375086028906,59.0,0.15817663632631157
0.54,3,4,3,0.6238003838771592,55.0,0.13416312470334893
1.47,2,2,1,0.6259541984732824,58.0,0.15135042917663397
0.52,4,3,5,0.6174757281553398,56.0,0.13330760818081802
0.23,4,3,6,0.6144121365360303,57.0,0.10841384708365319
1.2,4,4,3,0.6192223037417461,53.0,0.16700973382738488
1.0,2,5,4,0.6124031007751939,57.0,0.15212590885661503
0.71,3,6,1,0.616871704745167,59.0,0.1320464797147529
0.4,4,3,6,0.6139240506329114,55.0,0.12521449069192567
0.71,0,0,1,0.6605839416058393,58.0,0.12324301047184405
1.01,2,2,6,0.6062931696085955,56.0,0.15408794073537269
0.3,4,3,5,0.6148491879350347,55.0,0.12111469979660838
0.46,4,6,3,0.6243705941591138,56.0,0.12476648093028538
1.02,3,4,1,0.6,60.0,0.13729712276192244
1.23,3,1,4,0.6157205240174674,58.0,0.14639810144159945
1.0,3,4,6,0.609984399375975,60.0,0.15001034557963386
1.12,4,6,4,0.6105733432613552,57.0,0.15702432950072528
1.27,4,3,6,0.6173725771715721,56.0,0.16169180822737517
2.05,1,3,1,0.6367041198501873,61.0,0.15639962947554237
0.4,4,4,5,0.617336152219873,56.0,0.12258667734179939
1.11,1,6,1,0.5802650957290133,62.0,0.13523294834737412
1.23,4,2,3,0.5897435897435898,57.0,0.15098113460172413
0.63,1,0,2,0.599464763603925,64.0,0.1090299319566302
1.01,3,3,2,0.6280344557556774,59.0,0.14080701020643965
1.09,4,2,1,0.6200607902735562,57.0,0.144311338263753
0.31,4,6,2,0.6222732491389207,55.0,0.1178001569527978
0.9,2,0,3,0.635024549918167,56.0,0.14176829769737354
1.01,3,4,2,0.6062931696085955,58.0,0.14613047885133382
1.23,2,5,2,0.592170818505338,62.0,0.14081592646035468
0.31,2,6,1,0.6183908045977012,60.0,0.10102931918823568
0.32,4,3,1,0.6160815402038505,56.0,0.10818378941516776
2.26,3,1,1,0.6201550387596899,58.0,0.164120305828463
1.12,3,1,2,0.613313388182498,58.0,0.14129356010524838
1.01,2,2,6,0.6111975116640747,58.0,0.14908443639288874
0.3,1,3,5,0.6260257913247361,58.0,0.11095290051876092
1.56,4,2,1,0.6227951153324288,55.0,0.15725476520682696
0.62,4,3,5,0.6262626262626263,57.0,0.1347661345568784
0.31,3,3,3,0.6121979286536248,58.0,0.10738194513571013
1.51,1,1,2,0.6245710363761152,57.0,0.15572213170149116
0.72,3,5,2,0.609375,60.0,0.1306056373398562
0.7,4,5,4,0.6221441124780317,54.0,0.14688569327063258
1.0,0,2,4,0.5742879137798307,68.0,0.12189486778475588
0.4,2,3,1,0.6193001060445387,61.0,0.1038465282439225
1.24,3,6,1,0.613933236574746,59.0,0.14705725874809156
0.52,2,1,2,0.6247544204322201,59.0,0.11559264274541815
0.41,2,1,6,0.6305732484076434,58.0,0.11459309655664623
1.14,4,2,3,0.6174496644295302,57.0,0.14970818078490775
0.52,2,5,4,0.6182170542635659,60.0,0.1248659649885468
0.37,1,2,2,0.6395604395604395,55.0,0.11289313623589305
1.01,4,3,1,0.6205287713841369,59.0,0.13925926334061706
0.8,3,0,4,0.6159052453468697,60.0,0.12658708068443084
0.3,3,3,6,0.6238317757009346,59.0,0.11358705332827532
1.03,3,6,1,0.6168080185042406,58.0,0.14322944652302888
1.06,4,3,2,0.6046863189720333,57.0,0.14809820916205865
1.03,3,3,1,0.5987748851454825,60.0,0.13789311936931412
1.01,4,2,3,0.6160990712074303,56.0,0.15229074303176166
0.25,2,5,5,0.6170731707317073,57.0,0.10890170360700649
1.18,4,3,4,0.6114369501466276,56.0,0.1579444496562475
0.52,3,6,3,0.62426614481409,58.0,0.12733484548316348
0.3,4,3,6,0.6228373702422145,54.0,0.12057252775428828
0.28,2,4,5,0.5971896955503513,59.0,0.10807644125265703
0.55,4,5,6,0.6290630975143403,57.0,0.1349038527833114
0.38,3,6,6,0.6135629709364909,59.0,0.12029672674322581
1.6,4,2,2,0.6268456375838927,56.0,0.16047291655255855
0.7,3,4,2,0.619298245614035,59.0,0.13017995503928775
0.34,4,6,0,0.6249999999999999,57.0,0.1083705750484197
1.54,4,3,1,0.6168350168350167,56.0,0.1603946378564203
1.11,4,5,2,0.6144578313253012,58.0,0.14783805647407708
0.52,4,3,2,0.6121270452358036,55.0,0.129881853195409
0.31,4,5,3,0.5961754780652417,57.0,0.11302191512668698
0.72,4,6,2,0.6147186147186147,56.5,0.13918600018702248
0.32,3,3,3,0.599109131403118,57.0,0.11400931128561141
0.8,3,0,1,0.6023294509151415,59.0,0.12754733719935107
1.03,3,2,3,0.6297739672642245,59.0,0.14328704279708815
0.41,2,5,1,0.6284501061571124,58.0,0.11000708932872759
0.42,3,3,4,0.6078838174273858,59.0,0.11418383264473171
0.52,2,0,6,0.6158301158301158,55.5,0.12789732902052225
1.18,4,1,2,0.6151582045621781,56.0,0.15077570952949326
0.32,4,3,4,0.6126126126126127,55.0,0.1174661065961647
0.53,3,4,3,0.6140519730510106,60.0,0.12159304988302432
0.52,4,6,5,0.613614573346117,56.0,0.13506765088736133
0.31,4,2,5,0.6238532110091745,56.0,0.11754081128508495
0.71,4,4,4,0.6137750653879687,56.0,0.14383703051208077
0.55,3,4,1,0.6062322946175638,58.0,0.12032334875015908
0.33,4,0,4,0.6214689265536723,55.0,0.11343042092481477
0.31,3,4,3,0.5941043083900227,58.0,0.11264798383888265
0.93,2,1,4,0.6257073565076798,59.0,0.13865626953507743
0.33,3,2,4,0.6242905788876277,60.0,0.10778938325704539
0.34,4,1,2,0.6231721034870641,55.0,0.1146056196785435
0.31,3,3,5,0.6175115207373273,58.0,0.11569990659076546
0.5,3,5,4,0.6223984142715561,58.0,0.1258268229914783
0.91,2,4,1,0.6235864297253635,58.0,0.13936468370502017
0.41,4,5,5,0.6153846153846153,55.0,0.12607749526083256
1.52,2,3,3,0.6291980808773132,60.0,0.1538971049570864
0.58,4,3,2,0.6135310472659871,55.0,0.12882575261438375
0.27,3,5,6,0.6062052505966588,58.0,0.11313366496726822
0.61,2,4,1,0.6278855032317636,56.6,0.1267581897848234
0.51,4,4,6,0.609450337512054,57.0,0.13227217367069583
0.38,4,0,3,0.6209850107066381,54.0,0.1147794796480945
0.56,2,2,2,0.6127497621313035,60.0,0.11693947280118648
0.51,4,6,5,0.6129970902036859,57.0,0.13559401737243587
0.43,4,6,2,0.6251298026998962,55.0,0.12315599477350411
0.9,2,3,1,0.6314076484947112,55.0,0.1458748626676559
0.75,3,5,3,0.621043627031651,57.0,0.1380591694901058
0.8,2,3,2,0.6289095519864751,56.0,0.14125426527743204
1.0,3,6,1,0.615748031496063,60.0,0.1386122182845668
2.12,2,4,1,0.6063893911995178,58.0,0.16531126800812304
0.52,4,2,6,0.6168582375478927,53.0,0.13930604030627203
0.3,4,4,7,0.6071019473081328,56.0,0.1228084749953915
0.72,2,2,4,0.6208695652173912,54.0,0.1450192396392805
0.53,4,5,2,0.614354066985646,56.0,0.12734946203228947
1.71,3,1,3,0.6278145695364239,59.0,0.1563523818414728
0.45,4,4,2,0.6080808080808081,56.0,0.12026680127465036
1.11,2,5,1,0.5998504113687358,61.0,0.13461047559446798
0.81,2,2,2,0.5910204081632653,57.0,0.13590029620500263
1.33,2,4,2,0.6334776334776334,56.0,0.15781789722346068
0.31,4,3,3,0.6139747995418099,57.0,0.11003064614736258
0.62,4,6,2,0.6163636363636363,55.0,0.13480963654676262
1.01,3,4,2,0.6307448494453248,58.0,0.1431153765013041
0.32,4,3,4,0.6159014557670773,55.0,0.11639038773527739
1.01,4,4,2,0.617169373549884,56.0,0.152110172615034
0.53,1,5,2,0.640701071080818,54.0,0.1311352266589065
0.57,4,6,3,0.6182846371347785,57.0,0.1303491208134956
1.58,4,1,2,0.6224010731052985,55.0,0.16319953902282686
1.13,1,6,1,0.6010518407212623,64.0,0.12918429399309045
2.21,3,2,1,0.6127098321342926,60.0,0.15675416086783237
2.02,3,1,4,0.6118665018541409,59.0,0.16201270666812334
2.0,4,1,1,0.5978128797083839,55.0,0.16624905924701433
1.54,3,6,3,0.5936675461741425,59.0,0.15538585674198807
0.72,4,5,3,0.6200873362445415,57.0,0.1368887882605204
1.5,2,5,1,0.6326671261199172,57.0,0.15409553108480253
1.1,2,6,1,0.5858736059479555,63.0,0.13095830761830135
0.31,4,5,6,0.612756264236902,56.0,0.11827313553488696
0.31,3,3,6,0.6136101499423299,58.0,0.11374462580962373
1.2,4,0,4,0.6175386882829772,55.0,0.15202267773978576
1.02,3,1,2,0.6272373540856031,58.0,0.14189601704040117
1.21,2,1,1,0.6317365269461078,57.0,0.14736610922657606
1.03,3,4,2,0.6088957055214724,61.0,0.13776301220227727
1.03,4,3,1,0.6205287713841369,57.0,0.14499893910841702
0.32,4,5,4,0.6169491525423728,56.0,0.11604469886439257
0.4,4,1,5,0.6161934805467929,56.0,0.11688427092339307
0.3,2,2,2,0.6006825938566553,55.0,0.10927092655740629
0.3,0,6,1,0.6463700234192038,54.0,0.11467620108808549
0.71,3,6,3,0.5917667238421955,59.0,0.13434794690209056
0.41,1,2,2,0.6328042328042329,56.0,0.11539516282754216
0.53,3,5,3,0.6159769008662175,57.0,0.12942894421762555
1.51,1,6,2,0.6355400696864111,61.0,0.1499728460664641
0.35,4,4,5,0.6211453744493393,56.0,0.1160442469184346
0.56,3,6,3,0.6109022556390977,58.0,0.12838200308421396
0.32,4,4,3,0.6264236902050113,57.0,0.11346300908073817
0.44,2,3,5,0.6089613034623218,57.0,0.12075067275501705
0.7,4,3,3,0.6209964412811388,55.0,0.13885113916280492
0.75,4,5,2,0.6170940170940171,56.0,0.14004822464942834
0.52,2,6,2,0.631578947368421,57.0,0.12558025409671425
0.24,2,6,6,0.6192259675405742,54.0,0.11240265514198251
0.5,3,6,2,0.6303270564915758,60.0,0.12091175902112893
0.31,3,4,3,0.5931818181818181,60.0,0.110089404541867
1.5,3,6,0,0.6170798898071627,62.0,0.13863609793018056
0.71,1,5,1,0.6217891939769707,56.0,0.1367392786331521
0.56,3,5,3,0.6206244087038788,57.0,0.1303423678998324
2.14,3,5,1,0.6151057401812688,58.0,0.16551952361591943
0.71,4,4,4,0.6095238095238095,56.0,0.1438371450619264
0.4,2,3,2,0.6004184100418412,63.0,0.10697131964530947
1.11,4,6,5,0.6228269085411943,56.0,0.16362077534320574
0.51,2,4,4,0.6000000000000001,59.0,0.12405524886935486
0.35,4,4,5,0.6157253599114063,58.0,0.11326040177254497
0.52,3,6,3,0.611969111969112,58.0,0.1271521524424249
1.53,2,2,4,0.5953177257525084,63.0,0.1440498293769149
0.76,3,5,1,0.5996621621621622,59.0,0.12990614759064584
2.01,0,5,1,0.6551503518873961,56.0,0.1630383056009855
0.47,2,4,1,0.6331967213114753,59.0,0.11668592642672973
0.52,4,5,3,0.6112702960840498,55.0,0.13383952271155233
0.32,3,2,5,0.6162528216704289,55.0,0.12030783168082207
0.72,3,0,1,0.6031195840554593,58.0,0.1264677745138612
0.32,4,3,5,0.6160815402038505,55.0,0.11731455984833254
0.6,2,4,3,0.6075022872827082,56.0,0.13582245372369975
1.25,3,3,3,0.6118326118326118,57.0,0.15464998543043745
0.5,1,5,1,0.5829338446788112,58.0,0.11921852216379891
1.07,2,4,7,0.5937031484257871,59.0,0.15399694339902853
0.3,4,5,3,0.6264501160092807,56.0,0.1140233774216547
0.7,0,3,3,0.5731497418244406,63.0,0.1213078194383395
0.76,4,5,2,0.6064189189189189,57.0,0.13766413400986774
0.42,4,4,4,0.6139438085327784,57.0,0.12091051172811165
0.57,3,5,1,0.6072423398328691,57.0,0.1241858444743413
0.71,3,4,1,0.6160558464223385,59.0,0.13062787324129155
0.41,4,3,4,0.6173096976016684,57.0,0.11755010265665657
1.01,2,3,2,0.5992337164750958,56.0,0.14889006365903007
0.25,1,2,6,0.605911330049261,64.0,0.09267991225536443
0.53,1,1,4,0.6427184466019417,55.0,0.12886028012918008
0.46,1,4,4,0.5922233300099701,63.0,0.1115753160783043
1.11,3,1,3,0.6303854875283447,53.0,0.15680386610071875
0.7,1,5,1,0.6070175438596491,61.0,0.12593425832813818
0.7,4,4,6,0.6102877070619007,57.0,0.14049096544828704
1.32,4,1,6,0.6101694915254238,56.0,0.1578171629843703
1.05,3,5,2,0.6249033255993813,59.0,0.1446603974706777
0.3,3,1,2,0.6141367323290846,58.0,0.10637124086311749
0.31,2,2,7,0.6134549600912201,55.0,0.11885385668442004
1.0,4,5,3,0.6203125,55.0,0.15475256492685477
0.37,3,4,3,0.6265060240963856,58.0,0.11675445133557491
0.73,4,5,3,0.6157849089332176,57.0,0.1402408592218008
0.35,3,6,2,0.6175824175824176,59.0,0.11218422309693121
0.32,4,4,6,0.6138165345413363,56.0,0.11934969596471431
0.26,2,4,6,0.6079613992762365,58.0,0.11065114410933997
1.12,3,6,1,0.6053412462908012,59.0,0.1424171681168034
1.54,2,0,2,0.6123822341857336,59.0,0.14891009080888473
0.51,4,4,5,0.6171875,56.0,0.134674722613729
0.71,3,4,3,0.6262093227792436,58.0,0.134974443181399
0.45,2,3,1,0.5969849246231157,61.0,0.1078416840505893
0.7,2,3,5,0.6017543859649123,61.0,0.12954409369207262
1.23,4,3,2,0.6137184115523465,56.0,0.1538501612864635
1.75,4,2,0,0.6155827430779137,55.0,0.15896526238939535
1.5,1,2,1,0.6383275261324042,57.0,0.1486482474470214
1.57,2,1,4,0.6266846361185985,58.0,0.15705631450520954
0.58,4,3,4,0.6259398496240601,54.0,0.13708142140505555
0.36,3,4,2,0.6163934426229508,60.0,0.10949670841564213
0.51,4,6,3,0.6185365853658537,56.0,0.13104093481360554
1.0,2,4,1,0.6167192429022083,58.0,0.13994314779046604
0.5,3,2,2,0.5867446393762182,59.0,0.11726379406100852
0.93,2,6,0,0.6342254663422546,60.0,0.12911479026184614
0.32,4,2,5,0.6181818181818182,55.0,0.11576930078663149
0.35,4,5,4,0.6162280701754386,55.1,0.1184873702910994
0.35,2,4,6,0.6219780219780219,56.0,0.11950024861579127
0.31,3,5,3,0.6100917431192662,59.0,0.11315204203377571
1.01,2,4,1,0.6071428571428572,57.0,0.14325201467086757
1.41,2,4,1,0.6137787056367432,59.0,0.14812801140914467
2.74,0,0,0,0.6486796785304247,61.0,0.1468541308124516
0.96,4,3,1,0.6211278792692614,57.0,0.14257340353141945
1.13,4,3,4,0.6145833333333333,56.0,0.15719897963932064
2.01,3,2,3,0.6012345679012345,61.0,0.15690155050415283
1.51,0,3,2,0.6500711237553343,59.0,0.15129758018138714
1.21,4,1,2,0.6239882266372333,55.0,0.15289776791190038
1.04,3,5,1,0.6244204018547141,57.0,0.14631901806298825
0.3,4,1,4,0.6141367323290846,56.0,0.10923199587143143
1.01,1,4,2,0.6159813809154383,63.0,0.13281833449806243
0.31,3,4,3,0.624277456647399,58.0,0.11378814824069985
0.7,2,1,5,0.6338406445837064,59.0,0.13009589726009008
0.53,2,4,5,0.5973534971644614,56.0,0.1322408213595812
1.02,4,6,7,0.6295133437990581,57.0,0.16411486204228098
0.32,4,3,7,0.6190476190476191,55.0,0.12142345594113797
0.9,1,6,2,0.6382978723404256,58.0,0.14121781334935218
1.17,4,2,2,0.611764705882353,57.0,0.15099503958568525
2.16,2,1,2,0.5848502642395772,60.0,0.16032401561026638
2.02,3,1,1,0.6172993154947106,58.0,0.16212197871599734
0.28,4,6,3,0.6120996441281139,57.0,0.10677842247487974
2.42,3,0,3,0.6131471785922048,59.0,0.16216821883356955
0.42,2,3,2,0.6173096976016684,55.0,0.12249808273662775
0.35,4,6,6,0.607843137254902,55.0,0.12762820579872586
1.01,0,6,3,0.6521739130434782,57.0,0.149761549958819
0.32,4,3,4,0.6190476190476191,55.0,0.1146260052633907
0.35,3,5,3,0.616061606160616,58.0,0.11707165786979577
0.41,3,5,4,0.6185997910135841,59.0,0.11654370304791344
1.02,1,4,2,0.6326530612244899,58.0,0.14437461282610284
1.11,4,1,2,0.6138763197586726,60.0,0.13937992872657878
1.06,2,4,2,0.634184068058778,58.0,0.1461166669258431
0.9,2,5,2,0.6284779050736498,58.0,0.14348478227685862
0.33,4,3,6,0.6230248306997742,56.0,0.11763099232808577
1.0,1,6,2,0.6421725239616612,56.0,0.15114063748485035
0.32,4,2,4,0.6024636058230683,56.0,0.11151007952166433
