carat,cut,color,clarity,depth,table,price_SQRT
0.41,1,2,3,0.6410256410256411,57.0,2.567489045740994
0.7,1,6,3,0.5802575107296137,62.0,2.81407178302189
0.93,3,4,1,0.5945098039215686,60.0,2.862516375499012
0.52,4,0,2,0.622568093385214,56.0,2.6909106265351883
0.9,1,4,2,0.6356968215158925,55.0,2.9082640870457417
1.0,0,3,0,0.6499189627228524,56.0,2.7896236305279607
1.09,4,0,3,0.6203773584905661,54.0,2.894822965226026
0.5,2,6,3,0.5906040268456376,59.0,2.727636339397171
0.36,3,6,3,0.6177437020810516,58.0,2.597691282658507
0.56,3,6,1,0.6043030869971936,58.0,2.6899814125751873
0.43,3,6,3,0.5967413441955194,59.0,2.6210684844162313
0.4,4,0,2,0.6174920969441519,56.0,2.533179819910146
1.3,1,0,2,0.64,58.0,2.9264312737530673
0.41,2,6,4,0.6171548117154813,58.0,2.631729469379404
0.33,1,1,2,0.6356413166855847,57.0,2.4694128856876083
0.7,4,3,3,0.6159230096237971,56.0,2.854119829299394
0.3,3,4,3,0.6162790697674418,58.0,2.530810146968753
0.3,3,6,3,0.6276346604215458,59.0,2.6105554964413225
1.73,4,1,3,0.6099290780141845,56.0,3.0835044997534866
0.28,4,3,4,0.6210153482880756,55.0,2.488774798972378
1.02,3,3,2,0.609907120743034,59.0,2.9053399112668385
0.93,4,5,2,0.6204146730462521,56.0,2.8875595231960154
0.5,2,4,3,0.6304347826086957,57.0,2.6735743864721626
1.19,4,0,1,0.6168498168498169,56.0,2.9006895731877274
0.24,4,3,7,0.6127023661270236,57.0,2.5151540708274713
0.75,3,5,1,0.6188034188034188,57.0,2.8192197502145873
1.09,4,6,1,0.6168929110105581,59.0,2.9318935860634507
0.37,4,2,2,0.5970149253731344,56.0,2.5057932875638405
0.7,4,3,2,0.6237885462555065,56.0,2.7955321496988725
1.51,4,3,4,0.6159075458871516,56.0,3.0974182797936733
0.52,4,3,5,0.6270691333982474,55.0,2.7482721844824614
0.43,4,3,5,0.6092307692307692,57.0,2.6385602134497517
0.3,4,5,5,0.6091954022988506,57.0,2.5942243542145698
0.9,1,4,3,0.6359901396877568,59.0,2.889809682314737
1.99,0,2,3,0.6045370938074801,63.0,3.127618902615854
0.33,3,3,3,0.5933333333333333,61.0,2.5711864965420146
0.41,1,4,5,0.5923632610939112,63.0,2.654806960967219
0.5,4,5,3,0.6225296442687747,57.0,2.711457172813172
0.7,4,3,4,0.6141732283464567,57.0,2.8316073174082597
1.5,3,4,4,0.6218256691832533,60.0,3.108375781658325
0.27,4,1,5,0.6109785202863963,56.0,2.5248762345905194
0.3,4,2,5,0.6271777003484321,53.0,2.5258661880630178
0.36,3,6,3,0.5907626208378088,58.0,2.597691282658507
0.71,2,5,2,0.6001719690455719,56.0,2.836547196857475
0.9,2,5,1,0.6264274061990212,58.0,2.875586896617802
1.21,4,2,4,0.6238130021913805,53.0,2.993826982308764
0.37,3,4,2,0.6157158234660925,59.0,2.583215051055564
0.34,4,5,5,0.623059866962306,55.0,2.591717577206282
1.35,4,6,3,0.6132208157524615,57.0,3.044503243552222
0.5,2,3,2,0.6064139941690962,56.0,2.6630809225406575
0.31,3,4,3,0.5970488081725313,60.0,2.5859234327411937
0.7,4,5,2,0.6105810928013876,56.0,2.8479817415145066
0.39,4,4,2,0.6251342642320087,55.0,2.564371267971937
0.34,3,6,3,0.5931642778390297,58.0,2.6343879744638983
0.4,2,4,4,0.6248671625929861,57.0,2.6248809496813372
0.38,2,3,2,0.6240520043336945,59.0,2.5497058653891824
1.05,2,4,3,0.6279969064191802,57.0,2.9708584617918103
1.46,4,2,2,0.6243093922651933,55.0,3.014796842243271
0.91,4,0,4,0.6068855084067254,57.0,2.8446440902158567
0.23,3,6,5,0.6037735849056604,59.0,2.5538206671573476
0.79,4,1,4,0.6173254835996635,59.0,2.822764602300376
0.32,4,5,6,0.6218678815489749,55.0,2.591910492281707
1.2,1,6,0,0.6362957430918595,60.0,2.8943047524405583
0.9,2,6,2,0.6162510056315367,54.0,2.874717377412952
1.71,2,0,4,0.6187050359712231,59.0,3.041710045352778
1.01,0,5,2,0.646677471636953,59.0,2.8875595231960154
0.72,4,3,4,0.6256499133448874,53.0,2.81389409893123
1.55,2,1,4,0.5898617511520738,58.0,3.0461451048825627
0.34,4,2,4,0.6226203807390818,55.0,2.5768197453450252
1.01,3,2,2,0.587966488956588,62.0,2.8880789462893843
1.14,3,2,2,0.624813153961136,58.0,2.9166761904606413
0.5,2,6,3,0.6277227722772276,58.0,2.7329471271870593
0.54,2,4,4,0.6101048617731173,58.0,2.7391604553220317
0.32,2,2,6,0.6106696935300795,57.0,2.5514701644346145
1.2,1,2,3,0.6256486286137879,56.0,2.962262648719725
0.72,4,4,4,0.6196692776327241,56.0,2.822233158334017
0.96,0,2,0,0.674937965260546,62.0,2.7386127875258306
1.15,3,3,2,0.6200743494423792,58.0,2.910498239133637
0.9,2,6,4,0.5910543130990416,60.0,2.943637205907005
0.59,4,5,5,0.6202414113277623,55.0,2.80713376952364
0.31,4,5,5,0.6168009205983889,56.0,2.589208373229161
0.77,4,0,2,0.6152542372881356,55.0,2.76983754036225
1.51,2,4,3,0.6187542778918549,63.0,3.0891746470538046
0.9,3,3,2,0.6015999999999999,59.0,2.874543442009531
1.18,4,3,6,0.6108663729809104,57.0,3.0191058278901055
1.08,2,1,2,0.6054216867469878,60.0,2.8915393824051576
1.01,3,4,3,0.6141975308641975,57.0,2.973718211263468
0.3,4,4,3,0.6234067207415991,57.0,2.5795348417883406
0.72,2,5,2,0.6206293706293705,57.0,2.802677291448304
0.33,4,4,6,0.6209223847019122,56.0,2.6396969523034266
0.3,4,2,3,0.624277456647399,54.0,2.4891765706755318
1.01,0,6,1,0.6457831325301204,58.0,3.034962932228333
1.21,4,6,5,0.6132556445739257,57.0,3.0696905381487563
0.7,2,3,2,0.6331838565022422,61.0,2.7729046142988762
1.01,2,5,3,0.6230529595015576,58.0,2.958039891549808
1.02,3,1,3,0.6196746707978311,58.0,2.898792852205897
0.31,4,6,5,0.6118721461187215,59.0,2.586696735220424
0.71,4,2,5,0.6152512998266898,54.0,2.8037474921968277
0.59,4,6,1,0.6023875114784205,57.0,2.7129319932501073
0.7,4,3,3,0.5996563573883161,57.0,2.8064212085857676
1.51,3,0,5,0.6286107290233839,58.0,3.0161233396530718
0.54,3,6,3,0.6086956521739132,58.0,2.746816338964074
1.02,2,3,2,0.6084291187739463,60.0,2.910154635066666
1.69,4,1,3,0.6047711154094133,56.0,3.085611770783875
0.83,2,1,3,0.6155115511551155,58.0,2.821347195933177
0.32,4,5,7,0.6257110352673493,55.0,2.6580067720004026
1.39,4,3,5,0.6115702479338844,54.0,3.0708305065568173
1.01,3,5,0,0.598473282442748,58.0,2.8513154858766505
0.31,3,6,3,0.6173410404624279,59.0,2.6168683574073803
0.73,4,4,1,0.6273830155979203,57.0,2.7802877548915688
0.53,4,5,3,0.6272991287512101,54.0,2.7391604553220317
0.57,4,1,4,0.6161048689138577,56.0,2.6855167100578616
1.51,3,3,4,0.6235375086028906,59.0,3.085611770783875
0.54,3,4,3,0.6238003838771592,55.0,2.7391604553220317
1.47,2,2,1,0.6259541984732824,58.0,2.9856322613476696
0.52,4,3,5,0.6174757281553398,56.0,2.7580790416519974
0.23,4,3,6,0.6144121365360303,57.0,2.5067907770693587
1.2,4,4,3,0.6192223037417461,53.0,3.0113120064184646
1.0,2,5,4,0.6124031007751939,57.0,2.975567172826048
0.71,3,6,1,0.616871704745167,59.0,2.815315257657657
0.4,4,3,6,0.6139240506329114,55.0,2.650283003756391
0.71,0,0,1,0.6605839416058393,58.0,2.6864474683120085
1.01,2,2,6,0.6062931696085955,56.0,2.9690065678607045
0.3,4,3,5,0.6148491879350347,55.0,2.603459237245707
0.46,4,6,3,0.6243705941591138,56.0,2.6688949023893764
1.02,3,4,1,0.6,60.0,2.891885198274648
1.23,3,1,4,0.6157205240174674,58.0,2.9387071987525397
1.0,3,4,6,0.609984399375975,60.0,3.03315017762062
1.12,4,6,4,0.6105733432613552,57.0,3.029686452423749
1.27,4,3,6,0.6173725771715721,56.0,3.0476220238080707
2.05,1,3,1,0.6367041198501873,61.0,3.11432175601687
0.4,4,4,5,0.617336152219873,56.0,2.6442390209661455
1.11,1,6,1,0.5802650957290133,62.0,2.9189039038652846
1.23,4,2,3,0.5897435897435898,57.0,2.9605742686174925
0.63,1,0,2,0.599464763603925,64.0,2.652168923730161
1.01,3,3,2,0.6280344557556774,59.0,2.9043071462915213
1.09,4,2,1,0.6200607902735562,57.0,2.8910205810405434
0.31,4,6,2,0.6222732491389207,55.0,2.5682678987987213
0.9,2,0,3,0.635024549918167,56.0,2.837957011654687
1.01,3,4,2,0.6062931696085955,58.0,2.936494508763808
1.23,2,5,2,0.592170818505338,62.0,2.978925980953538
0.31,2,6,1,0.6183908045977012,60.0,2.4770950728625656
0.32,4,3,1,0.6160815402038505,56.0,2.475681724293331
2.26,3,1,1,0.6201550387596899,58.0,3.113679495388053
1.12,3,1,2,0.613313388182498,58.0,2.883227358360766
1.01,2,2,6,0.6111975116640747,58.0,2.9700168349691216
0.3,1,3,5,0.6260257913247361,58.0,2.55323324433942
1.56,4,2,1,0.6227951153324288,55.0,2.968501305372797
0.62,4,3,5,0.6262626262626263,57.0,2.797677608303001
0.31,3,3,3,0.6121979286536248,58.0,2.5097808669284256
1.51,1,1,2,0.6245710363761152,57.0,3.002831996632512
0.72,3,5,2,0.609375,60.0,2.821347195933177
0.7,4,5,4,0.6221441124780317,54.0,2.848683906648823
1.0,0,2,4,0.5742879137798307,68.0,2.8951683888851782
0.4,2,3,1,0.6193001060445387,61.0,2.5278449319529077
1.24,3,6,1,0.613933236574746,59.0,2.9747268782192426
0.52,2,1,2,0.6247544204322201,59.0,2.624118899745208
0.41,2,1,6,0.6305732484076434,58.0,2.5965361541869583
1.14,4,2,3,0.6174496644295302,57.0,2.9477109763340095
0.52,2,5,4,0.6182170542635659,60.0,2.7588040887312024
0.37,1,2,2,0.6395604395604395,55.0,2.503797116381437
1.01,4,3,1,0.6205287713841369,59.0,2.8887713651308577
0.8,3,0,4,0.6159052453468697,60.0,2.7743467699622553
0.3,3,3,6,0.6238317757009346,59.0,2.6092144411680693
1.03,3,6,1,0.6168080185042406,58.0,2.910154635066666
1.06,4,3,2,0.6046863189720333,57.0,2.9313819266687173
1.03,3,3,1,0.5987748851454825,60.0,2.896894889359985
1.01,4,2,3,0.6160990712074303,56.0,2.9477109763340095
0.25,2,5,5,0.6170731707317073,57.0,2.511175023768754
1.18,4,3,4,0.6114369501466276,56.0,3.0063266622241835
0.52,3,6,3,0.62426614481409,58.0,2.7420795028590983
0.3,4,3,6,0.6228373702422145,54.0,2.5766257004074147
0.28,2,4,5,0.5971896955503513,59.0,2.542636427018224
0.55,4,5,6,0.6290630975143403,57.0,2.804817284601619
0.38,3,6,6,0.6135629709364909,59.0,2.6914680009244027
1.6,4,2,2,0.6268456375838927,56.0,3.027209936558745
0.7,3,4,2,0.619298245614035,59.0,2.791594526431086
0.34,4,6,0,0.6249999999999999,57.0,2.5045957757690163
1.54,4,3,1,0.6168350168350167,56.0,3.026879581351065
1.11,4,5,2,0.6144578313253012,58.0,2.957532755524442
0.52,4,3,2,0.6121270452358036,55.0,2.693139431964116
0.31,4,5,3,0.5961754780652417,57.0,2.558124312851117
0.72,4,6,2,0.6147186147186147,56.5,2.8331960751066982
0.32,3,3,3,0.599109131403118,57.0,2.5649561399758865
0.8,3,0,1,0.6023294509151415,59.0,2.758985320729344
1.03,3,2,3,0.6297739672642245,59.0,2.9303583398622086
0.41,2,5,1,0.6284501061571124,58.0,2.5412595302329906
0.42,3,3,4,0.6078838174273858,59.0,2.6124700955226263
0.52,2,0,6,0.6158301158301158,55.5,2.6864474683120085
1.18,4,1,2,0.6151582045621781,56.0,2.930870177950569
0.32,4,3,4,0.6126126126126127,55.0,2.5614449047363874
0.53,3,4,3,0.6140519730510106,60.0,2.7197426348829405
0.52,4,6,5,0.613614573346117,56.0,2.7824449680092505
0.31,4,2,5,0.6238532110091745,56.0,2.5859234327411937
0.71,4,4,4,0.6137750653879687,56.0,2.8668798370353787
0.55,3,4,1,0.6062322946175638,58.0,2.6587591090582086
0.33,4,0,4,0.6214689265536723,55.0,2.5145576151681235
0.31,3,4,3,0.5941043083900227,58.0,2.572741728195817
0.93,2,1,4,0.6257073565076798,59.0,2.881319142337412
0.33,3,2,4,0.6242905788876277,60.0,2.5575378785073744
0.34,4,1,2,0.6231721034870641,55.0,2.525470253239978
0.31,3,3,5,0.6175115207373273,58.0,2.6095976701399777
0.5,3,5,4,0.6223984142715561,58.0,2.7247018185482244
0.91,2,4,1,0.6235864297253635,58.0,2.8644371174805006
0.41,4,5,5,0.6153846153846153,55.0,2.6606390209872512
1.52,2,3,3,0.6291980808773132,60.0,3.065289545866752
0.58,4,3,2,0.6135310472659871,55.0,2.6819768828235637
0.27,3,5,6,0.6062052505966588,58.0,2.5851498989420323
0.61,2,4,1,0.6278855032317636,56.6,2.6962937525425525
0.51,4,4,6,0.609450337512054,57.0,2.7748873851023217
0.38,4,0,3,0.6209850107066381,54.0,2.5053941805632105
0.56,2,2,2,0.6127497621313035,60.0,2.662329806766998
0.51,4,6,5,0.6129970902036859,57.0,2.812116640539649
0.43,4,6,2,0.6251298026998962,55.0,2.6269754471635247
0.9,2,3,1,0.6314076484947112,55.0,2.8542950092798747
0.75,3,5,3,0.621043627031651,57.0,2.830900916669462
0.8,2,3,2,0.6289095519864751,56.0,2.8335490113989557
1.0,3,6,1,0.615748031496063,60.0,2.9099828178186895
2.12,2,4,1,0.6063893911995178,58.0,3.127459032505462
0.52,4,2,6,0.6168582375478927,53.0,2.7469983618488016
0.3,4,4,7,0.6071019473081328,56.0,2.6516032885784404
0.72,2,2,4,0.6208695652173912,54.0,2.822233158334017
0.53,4,5,2,0.614354066985646,56.0,2.693510720231126
1.71,3,1,3,0.6278145695364239,59.0,3.0641475160311717
0.45,4,4,2,0.6080808080808081,56.0,2.6143832924802743
1.11,2,5,1,0.5998504113687358,61.0,2.8872131892189743
0.81,2,2,2,0.5910204081632653,57.0,2.8016066818880914
1.33,2,4,2,0.6334776334776334,56.0,3.0011664399029923
0.31,4,3,3,0.6139747995418099,57.0,2.5205158202241065
0.62,4,6,2,0.6163636363636363,55.0,2.7508180601413827
1.01,3,4,2,0.6307448494453248,58.0,2.9053399112668385
0.32,4,3,4,0.6159014557670773,55.0,2.5495097567963922
1.01,4,4,2,0.617169373549884,56.0,2.9475413483104864
0.53,1,5,2,0.640701071080818,54.0,2.682163305990148
0.57,4,6,3,0.6182846371347785,57.0,2.752816739269071
1.58,4,1,2,0.6224010731052985,55.0,3.0257230540814537
1.13,1,6,1,0.6010518407212623,64.0,2.896722285618696
2.21,3,2,1,0.6127098321342926,60.0,3.093218388668993
2.02,3,1,4,0.6118665018541409,59.0,3.122498999199199
2.0,4,1,1,0.5978128797083839,55.0,3.054341172822709
1.54,3,6,3,0.5936675461741425,59.0,3.0618621784789726
0.72,4,5,3,0.6200873362445415,57.0,2.8201063809721787
1.5,2,5,1,0.6326671261199172,57.0,2.992156413023891
1.1,2,6,1,0.5858736059479555,63.0,2.894822965226026
0.31,4,5,6,0.612756264236902,56.0,2.600576859083384
0.31,3,3,6,0.6136101499423299,58.0,2.589208373229161
1.2,4,0,4,0.6175386882829772,55.0,2.9197602641312868
1.02,3,1,2,0.6272373540856031,58.0,2.8894636180440134
1.21,2,1,1,0.6317365269461078,57.0,2.9189039038652846
1.03,3,4,2,0.6088957055214724,61.0,2.921301079998431
1.03,4,3,1,0.6205287713841369,57.0,2.899137802864845
0.32,4,5,4,0.6169491525423728,56.0,2.5715753926338616
0.4,4,1,5,0.6161934805467929,56.0,2.5779837082495303
0.3,2,2,2,0.6006825938566553,55.0,2.463331078032346
0.3,0,6,1,0.6463700234192038,54.0,2.5067907770693587
0.71,3,6,3,0.5917667238421955,59.0,2.841830396065184
0.41,1,2,2,0.6328042328042329,56.0,2.5546036874630866
0.53,3,5,3,0.6159769008662175,57.0,2.7391604553220317
1.51,1,6,2,0.6355400696864111,61.0,3.053686296920494
0.35,4,4,5,0.6211453744493393,56.0,2.5715753926338616
0.56,3,6,3,0.6109022556390977,58.0,2.7535431719876846
0.32,4,4,3,0.6264236902050113,57.0,2.5614449047363874
0.44,2,3,5,0.6089613034623218,57.0,2.6431042355533387
0.7,4,3,3,0.6209964412811388,55.0,2.7876513411831114
0.75,4,5,2,0.6170940170940171,56.0,2.8273662656260155
0.52,2,6,2,0.631578947368421,57.0,2.6975915183733803
0.24,2,6,6,0.6192259675405742,54.0,2.4895782775401942
0.5,3,6,2,0.6303270564915758,60.0,2.7147743920996454
0.31,3,4,3,0.5931818181818181,60.0,2.5859234327411937
1.5,3,6,0,0.6170798898071627,62.0,2.957701810527897
0.71,1,5,1,0.6217891939769707,56.0,2.7890858717508142
0.56,3,5,3,0.6206244087038788,57.0,2.7489998181156725
2.14,3,5,1,0.6151057401812688,58.0,3.1327304384514156
0.71,4,4,4,0.6095238095238095,56.0,2.8668798370353787
0.4,2,3,2,0.6004184100418412,63.0,2.608064416382387
1.11,4,6,5,0.6228269085411943,56.0,3.07001628660175
0.51,2,4,4,0.6000000000000001,59.0,2.7252522818997877
0.35,4,4,5,0.6157253599114063,58.0,2.5841826560829633
0.52,3,6,3,0.611969111969112,58.0,2.740072991728505
1.53,2,2,4,0.5953177257525084,63.0,3.0361159398152107
0.76,3,5,1,0.5996621621621622,59.0,2.7898028604186353
2.01,0,5,1,0.6551503518873961,56.0,3.0528675044947495
0.47,2,4,1,0.6331967213114753,59.0,2.638939180807318
0.52,4,5,3,0.6112702960840498,55.0,2.739342986922229
0.32,3,2,5,0.6162528216704289,55.0,2.5921033929995927
0.72,3,0,1,0.6031195840554593,58.0,2.723784132415783
0.32,4,3,5,0.6160815402038505,55.0,2.5616400996236766
0.6,2,4,3,0.6075022872827082,56.0,2.7799280566230484
1.25,3,3,3,0.6118326118326118,57.0,2.99683166027056
0.5,1,5,1,0.5829338446788112,58.0,2.6465071320516027
1.07,2,4,7,0.5937031484257871,59.0,3.050737615725089
0.3,4,5,3,0.6264501160092807,56.0,2.5473515658424537
0.7,0,3,3,0.5731497418244406,63.0,2.7801079115746568
0.76,4,5,2,0.6064189189189189,57.0,2.8271894170713074
0.42,4,4,4,0.6139438085327784,57.0,2.6468849616105343
0.57,3,5,1,0.6072423398328691,57.0,2.6804850307360417
0.71,3,4,1,0.6160558464223385,59.0,2.7958898404622454
0.41,4,3,4,0.6173096976016684,57.0,2.607872696279479
1.01,2,3,2,0.5992337164750958,56.0,2.911013569188574
0.25,1,2,6,0.605911330049261,64.0,2.44826469157238
0.53,1,1,4,0.6427184466019417,55.0,2.6799253720952754
0.46,1,4,4,0.5922233300099701,63.0,2.6670208098175765
1.11,3,1,3,0.6303854875283447,53.0,2.909467305195231
0.7,1,5,1,0.6070175438596491,61.0,2.790161285660741
0.7,4,4,6,0.6102877070619007,57.0,2.861642884777903
1.32,4,1,6,0.6101694915254238,56.0,3.0079893616833155
1.05,3,5,2,0.6249033255993813,59.0,2.9480502031003475
0.3,3,1,2,0.6141367323290846,58.0,2.495395760195164
0.31,2,2,7,0.6134549600912201,55.0,2.580116276449571
1.0,4,5,3,0.6203125,55.0,2.9507626132916895
0.37,3,4,3,0.6265060240963856,58.0,2.6199236630100504
0.73,4,5,3,0.6157849089332176,57.0,2.8551707479588675
0.35,3,6,2,0.6175824175824176,59.0,2.591910492281707
0.32,4,4,6,0.6138165345413363,56.0,2.610747019532915
0.26,2,4,6,0.6079613992762365,58.0,2.5536248745655654
1.12,3,6,1,0.6053412462908012,59.0,2.926260412198477
1.54,2,0,2,0.6123822341857336,59.0,2.985967179993779
0.51,4,4,5,0.6171875,56.0,2.7739863013360395
0.71,3,4,3,0.6262093227792436,58.0,2.820638225650358
0.45,2,3,1,0.5969849246231157,61.0,2.5766257004074147
0.7,2,3,5,0.6017543859649123,61.0,2.832666588216834
1.23,4,3,2,0.6137184115523465,56.0,2.9632752150281285
1.75,4,2,0,0.6155827430779137,55.0,2.98496231131986
1.5,1,2,1,0.6383275261324042,57.0,2.932064119353463
1.57,2,1,4,0.6266846361185985,58.0,3.045652639419013
0.58,4,3,4,0.6259398496240601,54.0,2.7460881267723365
0.36,3,4,2,0.6163934426229508,60.0,2.5779837082495303
0.51,4,6,3,0.6185365853658537,56.0,2.7364210202379313
1.0,2,4,1,0.6167192429022083,58.0,2.870540018881465
0.5,3,2,2,0.5867446393762182,59.0,2.644806231087639
0.93,2,6,0,0.6342254663422546,60.0,2.8053520278211077
0.32,4,2,5,0.6181818181818182,55.0,2.5434228905158496
0.35,4,5,4,0.6162280701754386,55.1,2.578371579117331
0.35,2,4,6,0.6219780219780219,56.0,2.6099808428415714
0.31,3,5,3,0.6100917431192662,59.0,2.6021145247663484
1.01,2,4,1,0.6071428571428572,57.0,2.8801041647829337
1.41,2,4,1,0.6137787056367432,59.0,2.9806039656418633
2.74,0,0,0,0.6486796785304247,61.0,3.013801586037143
0.96,4,3,1,0.6211278792692614,57.0,2.8741955396249574
1.13,4,3,4,0.6145833333333333,56.0,2.9989998332777548
2.01,3,2,3,0.6012345679012345,61.0,3.121698255757593
1.51,0,3,2,0.6500711237553343,59.0,3.0114780424236867
1.21,4,1,2,0.6239882266372333,55.0,2.925747767665559
1.04,3,5,1,0.6244204018547141,57.0,2.914618328357934
0.3,4,1,4,0.6141367323290846,56.0,2.4891765706755318
1.01,1,4,2,0.6159813809154383,63.0,2.9120439557122073
0.31,3,4,3,0.624277456647399,58.0,2.5859234327411937
0.7,2,1,5,0.6338406445837064,59.0,2.790877998050076
0.53,2,4,5,0.5973534971644614,56.0,2.7457239482511713
1.02,4,6,7,0.6295133437990581,57.0,3.1069277429641007
0.32,4,3,7,0.6190476190476191,55.0,2.61189586316147
0.9,1,6,2,0.6382978723404256,58.0,2.8880789462893843
1.17,4,2,2,0.611764705882353,57.0,2.959560778223688
2.16,2,1,2,0.5848502642395772,60.0,3.1280984639234104
2.02,3,1,1,0.6172993154947106,58.0,3.0938648968563576
0.28,4,6,3,0.6120996441281139,57.0,2.487569094517778
2.42,3,0,3,0.6131471785922048,59.0,3.1226591232473644
0.42,2,3,2,0.6173096976016684,55.0,2.6115129714401193
0.35,4,6,6,0.607843137254902,55.0,2.6819768828235637
1.01,0,6,3,0.6521739130434782,57.0,2.951779124528121
0.32,4,3,4,0.6190476190476191,55.0,2.5298221281347035
0.35,3,5,3,0.616061606160616,58.0,2.6252618916976647
0.41,3,5,4,0.6185997910135841,59.0,2.6427258654654286
1.02,1,4,2,0.6326530612244899,58.0,2.9166761904606413
1.11,4,1,2,0.6138763197586726,60.0,2.9132456127144515
1.06,2,4,2,0.634184068058778,58.0,2.935302369433173
0.9,2,5,2,0.6284779050736498,58.0,2.9099828178186895
0.33,4,3,6,0.6230248306997742,56.0,2.5901737393464552
1.0,1,6,2,0.6421725239616612,56.0,2.939047464740915
0.32,4,2,4,0.6024636058230683,56.0,2.515949125081825
0.3,4,1,6,0.6241299303944314,56.0,2.512767398706056
0.31,4,1,4,0.6134549600912201,55.6,2.4979991993593593
0.33,3,6,1,0.6272727272727272,58.0,2.5390943267236055
2.08,3,2,1,0.600361663652803,60.0,3.062678566222711
0.38,4,1,2,0.6232356134636264,56.0,2.522895162308573
1.02,1,0,1,0.6338028169014084,56.0,2.8583211855912904
0.33,4,1,7,0.6214689265536723,55.0,2.6061465806819077
0.7,2,5,2,0.5914529914529915,63.0,2.7729046142988762
1.0,4,0,4,0.6229508196721313,56.0,2.88600069300061
0.97,3,3,2,0.6264090177133655,58.0,2.8963770472782024
0.38,4,4,7,0.621505376344086,55.0,2.691096430825176
0.7,4,1,4,0.6180860403863038,55.0,2.7949955277245078
1.18,3,0,1,0.6127847171197649,60.0,2.888252066562058
0.32,3,3,5,0.6115515288788222,59.0,2.6157216977346804
1.01,1,2,3,0.6353503184713376,61.0,2.917019026334933
0.32,3,5,3,0.6053811659192825,58.0,2.608064416382387
0.47,4,5,5,0.6152304609218436,56.0,2.7669477768834017
1.0,4,1,3,0.6264682850430697,55.0,2.9006895731877274
1.51,2,4,2,0.6314344543582704,57.0,3.024896692450835
