carat,cut,color,clarity,depth,table,price
0.3,Very Good,I,SI1,0.6254375729288215,57.0,5.945
0.41,Good,H,VS2,0.6410256410256411,57.0,6.592
0.7,Good,D,VS2,0.5802575107296137,62.0,7.919
0.93,Premium,F,SI2,0.5945098039215686,60.0,8.194
0.52,Ideal,J,SI1,0.622568093385214,56.0,7.241
0.9,Good,F,SI1,0.6356968215158925,55.0,8.458
1.0,Fair,G,I1,0.6499189627228524,56.0,7.782
1.09,Ideal,J,VS2,0.6203773584905661,54.0,8.38
0.5,Very Good,D,VS2,0.5906040268456376,59.0,7.44
0.36,Premium,D,VS2,0.6177437020810516,58.0,6.748
0.56,Premium,D,SI2,0.6043030869971936,58.0,7.236
0.43,Premium,D,VS2,0.5967413441955194,59.0,6.87
0.4,Ideal,J,SI1,0.6174920969441519,56.0,6.417
1.3,Good,J,SI1,0.64,58.0,8.564
0.41,Very Good,D,VS1,0.6171548117154813,58.0,6.926
0.33,Good,I,SI1,0.6356413166855847,57.0,6.098
0.7,Ideal,G,VS2,0.6159230096237971,56.0,8.146
0.3,Premium,F,VS2,0.6162790697674418,58.0,6.405
0.3,Premium,D,VS2,0.6276346604215458,59.0,6.815
1.73,Ideal,I,VS2,0.6099290780141845,56.0,9.508
0.28,Ideal,G,VS1,0.6210153482880756,55.0,6.194
1.02,Premium,G,SI1,0.609907120743034,59.0,8.441
0.93,Ideal,E,SI1,0.6204146730462521,56.0,8.338
0.5,Very Good,F,VS2,0.6304347826086957,57.0,7.148
1.19,Ideal,J,SI2,0.6168498168498169,56.0,8.414
0.24,Ideal,G,IF,0.6127023661270236,57.0,6.326
0.75,Premium,E,SI2,0.6188034188034188,57.0,7.948
1.09,Ideal,D,SI2,0.6168929110105581,59.0,8.596
0.37,Ideal,H,SI1,0.5970149253731344,56.0,6.279
0.7,Ideal,G,SI1,0.6237885462555065,56.0,7.815
1.51,Ideal,G,VS1,0.6159075458871516,56.0,9.594
0.52,Ideal,G,VVS2,0.6270691333982474,55.0,7.553
0.43,Ideal,G,VVS2,0.6092307692307692,57.0,6.962
0.3,Ideal,E,VVS2,0.6091954022988506,57.0,6.73
0.9,Good,F,VS2,0.6359901396877568,59.0,8.351
1.99,Fair,H,VS2,0.6045370938074801,63.0,9.782
0.33,Premium,G,VS2,0.5933333333333333,61.0,6.611
0.41,Good,F,VVS2,0.5923632610939112,63.0,7.048
0.5,Ideal,E,VS2,0.6225296442687747,57.0,7.352
0.7,Ideal,G,VS1,0.6141732283464567,57.0,8.018
1.5,Premium,F,VS1,0.6218256691832533,60.0,9.662
0.27,Ideal,I,VVS2,0.6109785202863963,56.0,6.375
0.3,Ideal,H,VVS2,0.6271777003484321,53.0,6.38
0.36,Premium,D,VS2,0.5907626208378088,58.0,6.748
0.71,Very Good,E,SI1,0.6001719690455719,56.0,8.046
0.9,Very Good,E,SI2,0.6264274061990212,58.0,8.269
1.21,Ideal,H,VS1,0.6238130021913805,53.0,8.963
0.37,Premium,F,SI1,0.6157158234660925,59.0,6.673
0.34,Ideal,E,VVS2,0.623059866962306,55.0,6.717
1.35,Ideal,D,VS2,0.6132208157524615,57.0,9.269
0.5,Very Good,G,SI1,0.6064139941690962,56.0,7.092
0.31,Premium,F,VS2,0.5970488081725313,60.0,6.687
0.7,Ideal,E,SI1,0.6105810928013876,56.0,8.111
0.39,Ideal,F,SI1,0.6251342642320087,55.0,6.576
0.34,Premium,D,VS2,0.5931642778390297,58.0,6.94
0.4,Very Good,F,VS1,0.6248671625929861,57.0,6.89
0.38,Very Good,G,SI1,0.6240520043336945,59.0,6.501
1.05,Very Good,F,VS2,0.6279969064191802,57.0,8.826
1.46,Ideal,H,SI1,0.6243093922651933,55.0,9.089
0.91,Ideal,J,VS1,0.6068855084067254,57.0,8.092
0.23,Premium,D,VVS2,0.6037735849056604,59.0,6.522
0.79,Ideal,I,VS1,0.6173254835996635,59.0,7.968
0.32,Ideal,E,VVS1,0.6218678815489749,55.0,6.718
1.2,Good,D,I1,0.6362957430918595,60.0,8.377
0.9,Very Good,D,SI1,0.6162510056315367,54.0,8.264
1.71,Very Good,J,VS1,0.6187050359712231,59.0,9.252
1.01,Fair,E,SI1,0.646677471636953,59.0,8.338
0.72,Ideal,G,VS1,0.6256499133448874,53.0,7.918
1.55,Very Good,I,VS1,0.5898617511520738,58.0,9.279
0.34,Ideal,H,VS1,0.6226203807390818,55.0,6.64
1.01,Premium,H,SI1,0.587966488956588,62.0,8.341
1.14,Premium,H,SI1,0.624813153961136,58.0,8.507
0.5,Very Good,D,VS2,0.6277227722772276,58.0,7.469
0.54,Very Good,F,VS1,0.6101048617731173,58.0,7.503
0.32,Very Good,H,VVS1,0.6106696935300795,57.0,6.51
1.2,Good,H,VS2,0.6256486286137879,56.0,8.775
0.72,Ideal,F,VS1,0.6196692776327241,56.0,7.965
0.96,Fair,H,I1,0.674937965260546,62.0,7.5
1.15,Premium,G,SI1,0.6200743494423792,58.0,8.471
0.9,Very Good,D,VS1,0.5910543130990416,60.0,8.665
0.59,Ideal,E,VVS2,0.6202414113277623,55.0,7.88
0.31,Ideal,E,VVS2,0.6168009205983889,56.0,6.704
0.77,Ideal,J,SI1,0.6152542372881356,55.0,7.672
1.51,Very Good,F,VS2,0.6187542778918549,63.0,9.543
0.9,Premium,G,SI1,0.6015999999999999,59.0,8.263
1.18,Ideal,G,VVS1,0.6108663729809104,57.0,9.115
1.08,Very Good,I,SI1,0.6054216867469878,60.0,8.361
1.01,Premium,F,VS2,0.6141975308641975,57.0,8.843
0.3,Ideal,F,VS2,0.6234067207415991,57.0,6.654
0.72,Very Good,E,SI1,0.6206293706293705,57.0,7.855
0.33,Ideal,F,VVS1,0.6209223847019122,56.0,6.968
0.3,Ideal,H,VS2,0.624277456647399,54.0,6.196
1.01,Fair,D,SI2,0.6457831325301204,58.0,9.211
1.21,Ideal,D,VVS2,0.6132556445739257,57.0,9.423
0.7,Very Good,G,SI1,0.6331838565022422,61.0,7.689
1.01,Very Good,E,VS2,0.6230529595015576,58.0,8.75
1.02,Premium,I,VS2,0.6196746707978311,58.0,8.403
0.31,Ideal,D,VVS2,0.6118721461187215,59.0,6.691
0.71,Ideal,H,VVS2,0.6152512998266898,54.0,7.861
0.59,Ideal,D,SI2,0.6023875114784205,57.0,7.36
0.7,Ideal,G,VS2,0.5996563573883161,57.0,7.876
1.51,Premium,J,VVS2,0.6286107290233839,58.0,9.097
0.54,Premium,D,VS2,0.6086956521739132,58.0,7.545
1.02,Very Good,G,SI1,0.6084291187739463,60.0,8.469
1.69,Ideal,I,VS2,0.6047711154094133,56.0,9.521
0.83,Very Good,I,VS2,0.6155115511551155,58.0,7.96
0.32,Ideal,E,IF,0.6257110352673493,55.0,7.065
1.39,Ideal,G,VVS2,0.6115702479338844,54.0,9.43
1.01,Premium,E,I1,0.598473282442748,58.0,8.13
0.31,Premium,D,VS2,0.6173410404624279,59.0,6.848
0.73,Ideal,F,SI2,0.6273830155979203,57.0,7.73
0.53,Ideal,E,VS2,0.6272991287512101,54.0,7.503
0.57,Ideal,I,VS1,0.6161048689138577,56.0,7.212
1.51,Premium,G,VS1,0.6235375086028906,59.0,9.521
0.54,Premium,F,VS2,0.6238003838771592,55.0,7.503
1.47,Very Good,H,SI2,0.6259541984732824,58.0,8.914
0.52,Ideal,G,VVS2,0.6174757281553398,56.0,7.607
0.23,Ideal,G,VVS1,0.6144121365360303,57.0,6.284
1.2,Ideal,F,VS2,0.6192223037417461,53.0,9.068
1.0,Very Good,E,VS1,0.6124031007751939,57.0,8.854
0.71,Premium,D,SI2,0.616871704745167,59.0,7.926
0.4,Ideal,G,VVS1,0.6139240506329114,55.0,7.024
0.71,Fair,J,SI2,0.6605839416058393,58.0,7.217
1.01,Very Good,H,VVS1,0.6062931696085955,56.0,8.815
0.3,Ideal,G,VVS2,0.6148491879350347,55.0,6.778
0.46,Ideal,D,VS2,0.6243705941591138,56.0,7.123
1.02,Premium,F,SI2,0.6,60.0,8.363
1.23,Premium,I,VS1,0.6157205240174674,58.0,8.636
1.0,Premium,F,VVS1,0.609984399375975,60.0,9.2
1.12,Ideal,D,VS1,0.6105733432613552,57.0,9.179
1.27,Ideal,G,VVS1,0.6173725771715721,56.0,9.288
2.05,Good,G,SI2,0.6367041198501873,61.0,9.699
0.4,Ideal,F,VVS2,0.617336152219873,56.0,6.992
1.11,Good,D,SI2,0.5802650957290133,62.0,8.52
1.23,Ideal,H,VS2,0.5897435897435898,57.0,8.765
0.63,Good,J,SI1,0.599464763603925,64.0,7.034
1.01,Premium,G,SI1,0.6280344557556774,59.0,8.435
1.09,Ideal,H,SI2,0.6200607902735562,57.0,8.358
0.31,Ideal,D,SI1,0.6222732491389207,55.0,6.596
0.9,Very Good,J,VS2,0.635024549918167,56.0,8.054
1.01,Premium,F,SI1,0.6062931696085955,58.0,8.623
1.23,Very Good,E,SI1,0.592170818505338,62.0,8.874
0.31,Very Good,D,SI2,0.6183908045977012,60.0,6.136
0.32,Ideal,G,SI2,0.6160815402038505,56.0,6.129
2.26,Premium,I,SI2,0.6201550387596899,58.0,9.695
1.12,Premium,I,SI1,0.613313388182498,58.0,8.313
1.01,Very Good,H,VVS1,0.6111975116640747,58.0,8.821
0.3,Good,G,VVS2,0.6260257913247361,58.0,6.519
1.56,Ideal,H,SI2,0.6227951153324288,55.0,8.812
0.62,Ideal,G,VVS2,0.6262626262626263,57.0,7.827
0.31,Premium,G,VS2,0.6121979286536248,58.0,6.299
1.51,Good,I,SI1,0.6245710363761152,57.0,9.017
0.72,Premium,E,SI1,0.609375,60.0,7.96
0.7,Ideal,E,VS1,0.6221441124780317,54.0,8.115
1.0,Fair,H,VS1,0.5742879137798307,68.0,8.382
0.4,Very Good,G,SI2,0.6193001060445387,61.0,6.39
1.24,Premium,D,SI2,0.613933236574746,59.0,8.849
0.52,Very Good,I,SI1,0.6247544204322201,59.0,6.886
0.41,Very Good,I,VVS1,0.6305732484076434,58.0,6.742
1.14,Ideal,H,VS2,0.6174496644295302,57.0,8.689
0.52,Very Good,E,VS1,0.6182170542635659,60.0,7.611
0.37,Good,H,SI1,0.6395604395604395,55.0,6.269
1.01,Ideal,G,SI2,0.6205287713841369,59.0,8.345
0.8,Premium,J,VS1,0.6159052453468697,60.0,7.697
0.3,Premium,G,VVS1,0.6238317757009346,59.0,6.808
1.03,Premium,D,SI2,0.6168080185042406,58.0,8.469
1.06,Ideal,G,SI1,0.6046863189720333,57.0,8.593
1.03,Premium,G,SI2,0.5987748851454825,60.0,8.392
1.01,Ideal,H,VS2,0.6160990712074303,56.0,8.689
0.25,Very Good,E,VVS2,0.6170731707317073,57.0,6.306
1.18,Ideal,G,VS1,0.6114369501466276,56.0,9.038
0.52,Premium,D,VS2,0.62426614481409,58.0,7.519
0.3,Ideal,G,VVS1,0.6228373702422145,54.0,6.639
0.28,Very Good,F,VVS2,0.5971896955503513,59.0,6.465
0.55,Ideal,E,VVS1,0.6290630975143403,57.0,7.867
0.38,Premium,D,VVS1,0.6135629709364909,59.0,7.244
1.6,Ideal,H,SI1,0.6268456375838927,56.0,9.164
0.7,Premium,F,SI1,0.619298245614035,59.0,7.793
0.34,Ideal,D,I1,0.6249999999999999,57.0,6.273
1.54,Ideal,G,SI2,0.6168350168350167,56.0,9.162
1.11,Ideal,E,SI1,0.6144578313253012,58.0,8.747
0.52,Ideal,G,SI1,0.6121270452358036,55.0,7.253
0.31,Ideal,E,VS2,0.5961754780652417,57.0,6.544
0.72,Ideal,D,SI1,0.6147186147186147,56.5,8.027
0.32,Premium,G,VS2,0.599109131403118,57.0,6.579
0.8,Premium,J,SI2,0.6023294509151415,59.0,7.612
1.03,Premium,H,VS2,0.6297739672642245,59.0,8.587
0.41,Very Good,E,SI2,0.6284501061571124,58.0,6.458
0.42,Premium,G,VS1,0.6078838174273858,59.0,6.825
0.52,Very Good,J,VVS1,0.6158301158301158,55.5,7.217
1.18,Ideal,I,SI1,0.6151582045621781,56.0,8.59
0.32,Ideal,G,VS1,0.6126126126126127,55.0,6.561
0.53,Premium,F,VS2,0.6140519730510106,60.0,7.397
0.52,Ideal,D,VVS2,0.613614573346117,56.0,7.742
0.31,Ideal,H,VVS2,0.6238532110091745,56.0,6.687
0.71,Ideal,F,VS1,0.6137750653879687,56.0,8.219
0.55,Premium,F,SI2,0.6062322946175638,58.0,7.069
0.33,Ideal,J,VS1,0.6214689265536723,55.0,6.323
0.31,Premium,F,VS2,0.5941043083900227,58.0,6.619
0.93,Very Good,I,VS1,0.6257073565076798,59.0,8.302
0.33,Premium,H,VS1,0.6242905788876277,60.0,6.541
0.34,Ideal,I,SI1,0.6231721034870641,55.0,6.378
0.31,Premium,G,VVS2,0.6175115207373273,58.0,6.81
0.5,Premium,E,VS1,0.6223984142715561,58.0,7.424
0.91,Very Good,F,SI2,0.6235864297253635,58.0,8.205
0.41,Ideal,E,VVS2,0.6153846153846153,55.0,7.079
1.52,Very Good,G,VS2,0.6291980808773132,60.0,9.396
0.58,Ideal,G,SI1,0.6135310472659871,55.0,7.193
0.27,Premium,E,VVS1,0.6062052505966588,58.0,6.683
0.61,Very Good,F,SI2,0.6278855032317636,56.6,7.27
0.51,Ideal,F,VVS1,0.609450337512054,57.0,7.7
0.38,Ideal,J,VS2,0.6209850107066381,54.0,6.277
0.56,Very Good,H,SI1,0.6127497621313035,60.0,7.088
0.51,Ideal,D,VVS2,0.6129970902036859,57.0,7.908
0.43,Ideal,D,SI1,0.6251298026998962,55.0,6.901
0.9,Very Good,G,SI2,0.6314076484947112,55.0,8.147
0.75,Premium,E,VS2,0.621043627031651,57.0,8.014
0.8,Very Good,G,SI1,0.6289095519864751,56.0,8.029
1.0,Premium,D,SI2,0.615748031496063,60.0,8.468
2.12,Very Good,F,SI2,0.6063893911995178,58.0,9.781
0.52,Ideal,H,VVS1,0.6168582375478927,53.0,7.546
0.3,Ideal,F,IF,0.6071019473081328,56.0,7.031
0.72,Very Good,H,VS1,0.6208695652173912,54.0,7.965
0.53,Ideal,E,SI1,0.614354066985646,56.0,7.255
1.71,Premium,I,VS2,0.6278145695364239,59.0,9.389
0.45,Ideal,F,SI1,0.6080808080808081,56.0,6.835
1.11,Very Good,E,SI2,0.5998504113687358,61.0,8.336
0.81,Very Good,H,SI1,0.5910204081632653,57.0,7.849
1.33,Very Good,F,SI1,0.6334776334776334,56.0,9.007
0.31,Ideal,G,VS2,0.6139747995418099,57.0,6.353
0.62,Ideal,D,SI1,0.6163636363636363,55.0,7.567
1.01,Premium,F,SI1,0.6307448494453248,58.0,8.441
0.32,Ideal,G,VS1,0.6159014557670773,55.0,6.5
1.01,Ideal,F,SI1,0.617169373549884,56.0,8.688
0.53,Good,E,SI1,0.640701071080818,54.0,7.194
0.57,Ideal,D,VS2,0.6182846371347785,57.0,7.578
1.58,Ideal,I,SI1,0.6224010731052985,55.0,9.155
1.13,Good,D,SI2,0.6010518407212623,64.0,8.391
2.21,Premium,H,SI2,0.6127098321342926,60.0,9.568
2.02,Premium,I,VS1,0.6118665018541409,59.0,9.75
2.0,Ideal,I,SI2,0.5978128797083839,55.0,9.329
1.54,Premium,D,VS2,0.5936675461741425,59.0,9.375
0.72,Ideal,E,VS2,0.6200873362445415,57.0,7.953
1.5,Very Good,E,SI2,0.6326671261199172,57.0,8.953
1.1,Very Good,D,SI2,0.5858736059479555,63.0,8.38
0.31,Ideal,E,VVS1,0.612756264236902,56.0,6.763
0.31,Premium,G,VVS1,0.6136101499423299,58.0,6.704
1.2,Ideal,J,VS1,0.6175386882829772,55.0,8.525
1.02,Premium,I,SI1,0.6272373540856031,58.0,8.349
1.21,Very Good,I,SI2,0.6317365269461078,57.0,8.52
1.03,Premium,F,SI1,0.6088957055214724,61.0,8.534
1.03,Ideal,G,SI2,0.6205287713841369,57.0,8.405
0.32,Ideal,E,VS1,0.6169491525423728,56.0,6.613
0.4,Ideal,I,VVS2,0.6161934805467929,56.0,6.646
0.3,Very Good,H,SI1,0.6006825938566553,55.0,6.068
0.3,Fair,D,SI2,0.6463700234192038,54.0,6.284
0.71,Premium,D,VS2,0.5917667238421955,59.0,8.076
0.41,Good,H,SI1,0.6328042328042329,56.0,6.526
0.53,Premium,E,VS2,0.6159769008662175,57.0,7.503
1.51,Good,D,SI1,0.6355400696864111,61.0,9.325
0.35,Ideal,F,VVS2,0.6211453744493393,56.0,6.613
0.56,Premium,D,VS2,0.6109022556390977,58.0,7.582
0.32,Ideal,F,VS2,0.6264236902050113,57.0,6.561
0.44,Very Good,G,VVS2,0.6089613034623218,57.0,6.986
0.7,Ideal,G,VS2,0.6209964412811388,55.0,7.771
0.75,Ideal,E,SI1,0.6170940170940171,56.0,7.994
0.52,Very Good,D,SI1,0.631578947368421,57.0,7.277
0.24,Very Good,D,VVS1,0.6192259675405742,54.0,6.198
0.5,Premium,D,SI1,0.6303270564915758,60.0,7.37
0.31,Premium,F,VS2,0.5931818181818181,60.0,6.687
1.5,Premium,D,I1,0.6170798898071627,62.0,8.748
0.71,Good,E,SI2,0.6217891939769707,56.0,7.779
0.56,Premium,E,VS2,0.6206244087038788,57.0,7.557
2.14,Premium,E,SI2,0.6151057401812688,58.0,9.814
0.71,Ideal,F,VS1,0.6095238095238095,56.0,8.219
0.4,Very Good,G,SI1,0.6004184100418412,63.0,6.802
1.11,Ideal,D,VVS2,0.6228269085411943,56.0,9.425
0.51,Very Good,F,VS1,0.6000000000000001,59.0,7.427
0.35,Ideal,F,VVS2,0.6157253599114063,58.0,6.678
0.52,Premium,D,VS2,0.611969111969112,58.0,7.508
1.53,Very Good,H,VS1,0.5953177257525084,63.0,9.218
0.76,Premium,E,SI2,0.5996621621621622,59.0,7.783
2.01,Fair,E,SI2,0.6551503518873961,56.0,9.32
0.47,Very Good,F,SI2,0.6331967213114753,59.0,6.964
0.52,Ideal,E,VS2,0.6112702960840498,55.0,7.504
0.32,Premium,H,VVS2,0.6162528216704289,55.0,6.719
0.72,Premium,J,SI2,0.6031195840554593,58.0,7.419
0.32,Ideal,G,VVS2,0.6160815402038505,55.0,6.562
0.6,Very Good,F,VS2,0.6075022872827082,56.0,7.728
1.25,Premium,G,VS2,0.6118326118326118,57.0,8.981
0.5,Good,E,SI2,0.5829338446788112,58.0,7.004
1.07,Very Good,F,IF,0.5937031484257871,59.0,9.307
0.3,Ideal,E,VS2,0.6264501160092807,56.0,6.489
0.7,Fair,G,VS2,0.5731497418244406,63.0,7.729
0.76,Ideal,E,SI1,0.6064189189189189,57.0,7.993
0.42,Ideal,F,VS1,0.6139438085327784,57.0,7.006
0.57,Premium,E,SI2,0.6072423398328691,57.0,7.185
0.71,Premium,F,SI2,0.6160558464223385,59.0,7.817
0.41,Ideal,G,VS1,0.6173096976016684,57.0,6.801
1.01,Very Good,G,SI1,0.5992337164750958,56.0,8.474
0.25,Good,H,VVS1,0.605911330049261,64.0,5.994
0.53,Good,I,VS1,0.6427184466019417,55.0,7.182
0.46,Good,F,VS1,0.5922233300099701,63.0,7.113
1.11,Premium,I,VS2,0.6303854875283447,53.0,8.465
0.7,Good,E,SI2,0.6070175438596491,61.0,7.785
0.7,Ideal,F,VVS1,0.6102877070619007,57.0,8.189
1.32,Ideal,I,VVS1,0.6101694915254238,56.0,9.048
1.05,Premium,E,SI1,0.6249033255993813,59.0,8.691
0.3,Premium,I,SI1,0.6141367323290846,58.0,6.227
0.31,Very Good,H,IF,0.6134549600912201,55.0,6.657
1.0,Ideal,E,VS2,0.6203125,55.0,8.707
0.37,Premium,F,VS2,0.6265060240963856,58.0,6.864
0.73,Ideal,E,VS2,0.6157849089332176,57.0,8.152
0.35,Premium,D,SI1,0.6175824175824176,59.0,6.718
0.32,Ideal,F,VVS1,0.6138165345413363,56.0,6.816
0.26,Very Good,F,VVS1,0.6079613992762365,58.0,6.521
1.12,Premium,D,SI2,0.6053412462908012,59.0,8.563
1.54,Very Good,J,SI1,0.6123822341857336,59.0,8.916
0.51,Ideal,F,VVS2,0.6171875,56.0,7.695
0.71,Premium,F,VS2,0.6262093227792436,58.0,7.956
0.45,Very Good,G,SI2,0.5969849246231157,61.0,6.639
0.7,Very Good,G,VVS2,0.6017543859649123,61.0,8.024
1.23,Ideal,G,SI1,0.6137184115523465,56.0,8.781
1.75,Ideal,H,I1,0.6155827430779137,55.0,8.91
1.5,Good,H,SI2,0.6383275261324042,57.0,8.597
1.57,Very Good,I,VS1,0.6266846361185985,58.0,9.276
0.58,Ideal,G,VS1,0.6259398496240601,54.0,7.541
0.36,Premium,F,SI1,0.6163934426229508,60.0,6.646
0.51,Ideal,D,VS2,0.6185365853658537,56.0,7.488
1.0,Very Good,F,SI2,0.6167192429022083,58.0,8.24
0.5,Premium,H,SI1,0.5867446393762182,59.0,6.995
0.93,Very Good,D,I1,0.6342254663422546,60.0,7.87
0.32,Ideal,H,VVS2,0.6181818181818182,55.0,6.469
0.35,Ideal,E,VS1,0.6162280701754386,55.1,6.648
0.35,Very Good,F,VVS1,0.6219780219780219,56.0,6.812
0.31,Premium,E,VS2,0.6100917431192662,59.0,6.771
1.01,Very Good,F,SI2,0.6071428571428572,57.0,8.295
1.41,Very Good,F,SI2,0.6137787056367432,59.0,8.884
2.74,Fair,J,I1,0.6486796785304247,61.0,9.083
0.96,Ideal,G,SI2,0.6211278792692614,57.0,8.261
1.13,Ideal,G,VS1,0.6145833333333333,56.0,8.994
2.01,Premium,H,VS2,0.6012345679012345,61.0,9.745
1.51,Fair,G,SI1,0.6500711237553343,59.0,9.069
1.21,Ideal,I,SI1,0.6239882266372333,55.0,8.56
1.04,Premium,E,SI2,0.6244204018547141,57.0,8.495
0.3,Ideal,I,VS1,0.6141367323290846,56.0,6.196
1.01,Good,F,SI1,0.6159813809154383,63.0,8.48
0.31,Premium,F,VS2,0.624277456647399,58.0,6.687
0.7,Very Good,I,VVS2,0.6338406445837064,59.0,7.789
0.53,Very Good,F,VVS2,0.5973534971644614,56.0,7.539
1.02,Ideal,D,IF,0.6295133437990581,57.0,9.653
0.32,Ideal,G,IF,0.6190476190476191,55.0,6.822
0.9,Good,D,SI1,0.6382978723404256,58.0,8.341
1.17,Ideal,H,SI1,0.611764705882353,57.0,8.759
2.16,Very Good,I,SI1,0.5848502642395772,60.0,9.785
2.02,Premium,I,SI2,0.6172993154947106,58.0,9.572
0.28,Ideal,D,VS2,0.6120996441281139,57.0,6.188
2.42,Premium,J,VS2,0.6131471785922048,59.0,9.751
0.42,Very Good,G,SI1,0.6173096976016684,55.0,6.82
0.35,Ideal,D,VVS1,0.607843137254902,55.0,7.193
1.01,Fair,D,VS2,0.6521739130434782,57.0,8.713
0.32,Ideal,G,VS1,0.6190476190476191,55.0,6.4
0.35,Premium,E,VS2,0.616061606160616,58.0,6.892
0.41,Premium,E,VS1,0.6185997910135841,59.0,6.984
1.02,Good,F,SI1,0.6326530612244899,58.0,8.507
1.11,Ideal,I,SI1,0.6138763197586726,60.0,8.487
1.06,Very Good,F,SI1,0.634184068058778,58.0,8.616
0.9,Very Good,E,SI1,0.6284779050736498,58.0,8.468
0.33,Ideal,G,VVS1,0.6230248306997742,56.0,6.709
1.0,Good,D,SI1,0.6421725239616612,56.0,8.638
0.32,Ideal,H,VS1,0.6024636058230683,56.0,6.33
0.3,Ideal,I,VVS1,0.6241299303944314,56.0,6.314
0.31,Ideal,I,VS1,0.6134549600912201,55.6,6.24
0.33,Premium,D,SI2,0.6272727272727272,58.0,6.447
2.08,Premium,H,SI2,0.600361663652803,60.0,9.38
0.38,Ideal,I,SI1,0.6232356134636264,56.0,6.365
1.02,Good,J,SI2,0.6338028169014084,56.0,8.17
0.33,Ideal,I,IF,0.6214689265536723,55.0,6.792
0.7,Very Good,E,SI1,0.5914529914529915,63.0,7.689
1.0,Ideal,J,VS1,0.6229508196721313,56.0,8.329
0.97,Premium,G,SI1,0.6264090177133655,58.0,8.389
0.38,Ideal,F,IF,0.621505376344086,55.0,7.242
0.7,Ideal,I,VS1,0.6180860403863038,55.0,7.812
1.18,Premium,J,SI2,0.6127847171197649,60.0,8.342
0.32,Premium,G,VVS2,0.6115515288788222,59.0,6.842
1.01,Good,H,VS2,0.6353503184713376,61.0,8.509
0.32,Premium,E,VS2,0.6053811659192825,58.0,6.802
0.47,Ideal,E,VVS2,0.6152304609218436,56.0,7.656
1.0,Ideal,I,VS2,0.6264682850430697,55.0,8.414
1.51,Very Good,F,SI1,0.6314344543582704,57.0,9.15
0.33,Ideal,E,SI1,0.5964523281596452,57.0,6.217
0.5,Good,E,SI1,0.6400797607178463,57.0,6.994
0.38,Ideal,H,IF,0.5894736842105263,58.0,6.97
0.3,Ideal,F,VS1,0.6229508196721313,56.0,6.402
1.66,Good,J,VS2,0.6444296197464977,54.0,9.047
0.4,Ideal,I,SI1,0.6230200633579727,55.0,6.436
1.69,Premium,F,VS2,0.5865814696485623,59.0,9.716
1.53,Premium,J,VVS1,0.616010854816825,59.0,9.147
0.31,Very Good,E,VVS2,0.6137931034482759,60.0,6.704
0.46,Ideal,F,SI2,0.6203423967774421,54.7,6.746
0.39,Ideal,G,IF,0.5993690851735016,57.0,7.393
0.32,Very Good,H,VS2,0.6298850574712644,57.0,6.225
0.42,Ideal,D,VS2,0.6270833333333333,55.0,6.844
0.55,Very Good,F,SI1,0.6309751434034416,56.0,7.221
0.32,Ideal,D,VS2,0.6238532110091745,57.0,6.631
0.43,Good,E,SI2,0.6355140186915889,55.0,6.506
0.34,Ideal,G,VVS1,0.6212290502793296,55.0,6.797
1.01,Premium,E,VVS2,0.6182669789227166,59.0,9.181
0.8,Ideal,H,VS2,0.606110652353427,56.0,8.056
1.29,Very Good,G,SI2,0.6316546762589927,54.0,8.305
0.26,Very Good,G,VS2,0.6236297198538368,57.0,5.984
1.07,Ideal,E,SI2,0.6141015921152387,57.0,8.593
1.17,Premium,D,VS1,0.6167531504818385,59.0,9.222
1.01,Premium,G,VVS2,0.6072252113758647,58.0,8.97
0.71,Very Good,F,VS2,0.6304728546409808,54.0,8.109
1.02,Very Good,H,VS2,0.624313725490196,57.0,8.624
0.62,Premium,G,VS2,0.6090909090909091,59.0,7.518
1.2,Very Good,H,VS1,0.601590744757773,57.0,8.992
1.0,Good,E,VS2,0.6145426114151682,62.0,8.712
1.38,Very Good,F,VS1,0.6137640449438203,61.0,9.331
0.35,Premium,F,VS2,0.620309050772627,59.0,6.809
0.77,Premium,J,VS2,0.6226415094339622,58.0,7.491
1.2,Ideal,G,VVS2,0.6229749631811489,55.0,9.149
0.36,Very Good,E,SI1,0.6292629262926293,56.0,6.447
0.6,Very Good,G,VS2,0.6294227188081938,59.0,7.48
0.59,Ideal,E,SI1,0.6216466234967624,55.0,7.353
1.5,Very Good,I,VS2,0.629757785467128,57.0,9.067
0.71,Premium,D,VVS1,0.5921501706484642,59.0,8.351
1.04,Very Good,E,SI1,0.6353677621283254,56.0,8.591
0.41,Premium,G,VS1,0.607068607068607,58.0,6.868
1.2,Good,I,SI1,0.6233183856502242,58.0,8.559
0.7,Premium,G,SI1,0.5902777777777778,62.0,7.763
0.9,Very Good,F,SI1,0.6038338658146964,60.0,8.281
0.24,Premium,E,VVS1,0.6069651741293532,58.0,6.565
1.0,Very Good,E,VVS1,0.6274509803921569,54.0,9.256
1.34,Premium,E,IF,0.6184118060435699,58.0,9.779
0.52,Ideal,D,VS1,0.6214908034849952,57.0,7.557
0.3,Ideal,H,IF,0.6116838487972508,55.0,6.639
0.79,Very Good,E,VS2,0.6274509803921569,56.0,8.172
0.38,Ideal,F,VVS2,0.6099893730074389,57.0,7.018
1.04,Ideal,G,VS2,0.6204772902232487,57.0,8.755
1.01,Very Good,F,VS2,0.6203125,59.0,8.726
0.81,Very Good,F,SI1,0.6130903065451533,57.0,7.958
